"province_code","province_name_eng","province_name_dari","province_name_pashto","district_code","district_name_eng","district_name_dari","district_name_pashto","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810150","Faizabad Primary School","مکتب ابتدائیه فیض آباد","مکتب ابتدائیه فیض آباد","Sayed Abad","سید آباد","سید آباد"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810151","Ganda Secondary School","مکتب متوسطه گنده","مکتب متوسطه گنده","Ganda","گنده","گنده"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810152","Tolki wa Chapa Khana Secondary School","مکتب متوسطه تولکی وچپه خانه","مکتب متوسطه تولکی وچپه خانه","Tolaki","تولکی","تولکی"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810153","Hazrat Obai Ibn Ka'b School","مکتب حضرت ابی ابن کعب","مکتب حضرت ابی ابن کعب","Yaka Toot Naw Abad","یکه توت نوآباد","یکه توت نوآباد"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810154","Yaka Toot Sofla Secondary School","متوسطه یکه توت سفلی","متوسطه یکه توت سفلی","Yaka Toot Sofla","یکه توت سفلی","یکه توت سفلی"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810155","Hazrat Abdullah Ibn Massod High School","لیسه حضرت عبدالله ابن مسعود","لیسه حضرت عبدالله ابن مسعود","Kewan","کیوان","کیوان"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810156","Itifaq No.1 Secondary School","مکتب متوسطه اتفاق نمبر۱","مکتب متوسطه اتفاق نمبر۱","Karim Bay wa Aaq Jar","کریم بای و آق جر","کریم بای و آق جر"
"18","TAKHAR","تخار","تخار","1810","RUSTAQ","رستاق","رستاق","1810157","Qara Ding Primary School","مکتب ابتدائیه قره دینگ","مکتب ابتدائیه قره دینگ","Qara Ding","قره دینگ","قره دینگ"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811158","Dahna Sheera High School","لیسه دهنه شیره","لیسه دهنه شیره","Sheera","شیره","شیره"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811159","Sia Dara Mosque","مسجد سياه دره","مسجد سياه دره","Siah Dara","سياه دره","سياه دره"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811160","Badam Dara Madrasa","مدرسه بادام دره","مدرسه بادام دره","Badam Dara","بادم دره","بادم دره"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811161","Naw Abad High School","مکتب لیسه نواباد","مکتب لیسه نواباد","Naw Abad","نو آباد","نو آباد"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811162","Qinar Secondary School","مکتب متوسطه قينر","مکتب متوسطه قينر","Qenar","قينر","قينر"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811163","Dara Kalan Primary School","مکتب ابتدائیه دره کلان","مکتب ابتدائیه دره کلان","Dara Kalan","دره کلان","دره کلان"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811164","Aabro Primary School","مکتب ابتدائیه آبرو","مکتب ابتدائیه آبرو","Aabro","آبرو","آبرو"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811165","Tariq Shaheed High School","لیسه طارق شهید","لیسه طارق شهید","Ashkamesh Old City","شهر کهنه اشکمش","شهر کهنه اشکمش"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811166","Bad Guzar Primary School","مکتب ابتدائیه باد گذر","مکتب ابتدائیه باد گذر","Bad Guzar","باد گذر","باد گذر"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811167","Qeshlaq Say Jami Mosque","مسجد جامع قشلاق سای","مسجد جامع قشلاق سای","Qeshlaq Say","قشلاق سای","قشلاق سای"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811168","Boyrak Jami Mosque","مسجد جامع بویرک","مسجد جامع بویرک","Boyrak","بویرک","بویرک"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811169","Tarsak Primary School","مکتب ابتدائیه ترسک","مکتب ابتدائیه ترسک","Tarsak","ترسک","ترسک"
"18","TAKHAR","تخار","تخار","1811","ESHKAMESH","اشکمش","اشکمش","1811170","Koka Balaq School","مکتب کوکه بلا ق","مکتب کوکه بلا ق","Koka Balaq","کوکه بلا ق","کوکه بلا ق"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812171","Naw Abad Secondary School","متوسطه نوآباد","متوسطه نوآباد","Naw Abad","نوآباد","نوآباد"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812172","Laiqa Primary School","ابتدائیه لایقه","ابتدائیه لایقه","Laiqa","لایقه","لایقه"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812173","Arabkakul Secondary School","مکتب متوسطۀ عربکاکل","مکتب متوسطۀ عربکاکل","Arabkakul","عربکاکل","عربکاکل"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812174","Bagh Bayan Mosque","مسجد باغ بایان","مسجد باغ بایان","Bagh Bayan Village","قریه باغ بایان","قریه باغ بایان"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812175","Bagh Bayan High School","لیسه باغ بایان","لیسه باغ بایان","Bagh Bayan","باغ بایان","باغ بایان"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812176","Saksakol Secondary School","مکتب متوسطه سکسکول","مکتب متوسطه سکسکول","Saksakol","سکسکول","سکسکول"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812177","Ay Khanum High School","لیسه آی خانم","لیسه آی خانم","Ay Khanum","آی خانم","آی خانم"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812178","Girls High School","لیسه نسوان","لیسه نسوان","Shahri Kohna (Old City)","شهرکهنه","شهرکهنه"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812179","Shahr Boys High School","لیسه ذکور شهر","لیسه ذکور شهر","Shahri Jadeed (New City)","شهرجدید","شهرجدید"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812180","Pangani wa Qom Qeshlaq High School","لیسه پنگانی و قم قشلاق","لیسه پنگانی و قم قشلاق","Qom Qeshlaq","قم قشلاق","قم قشلاق"
"18","TAKHAR","تخار","تخار","1812","DASHT-E-QALA","دشت قلعه","دشت قلعه","1812181","Sarigh High School","لیسه سریغ","لیسه سریغ","Sarigh","سریغ","سریغ"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813182","Ahmad Shah Masood Shaheed Secondary School","مکتب متوسطه احمدشاه مسعود شهید","مکتب متوسطه احمدشاه مسعود شهید","Payo","پیو","پیو"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813183","Payo Primary School","مکتب ابتدائیه پیو","مکتب ابتدائیه پیو","Payo","پیو","پیو"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813184","Maulvi Mohammad Nazar Shaheed Secondary School","مکتب متوسطه مولوی محمد نظرشهید","مکتب متوسطه مولوی محمد نظرشهید","Anway","انوی","انوی"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813185","Askwan Jami Mosque","مسجد جامع اسكوان","مسجد جامع اسكوان","Askawan","اسكوان","اسكوان"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813186","Insaf Shaheed High School","لیسه انصاف شهید","لیسه انصاف شهید","Sar Yawar","سریاوار","سریاوار"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813187","Ghulam Hazrat Shaheed High School","لیسه غلام حضرت شهید","لیسه غلام حضرت شهید","Sarweghnan","سرويغنان","سرويغنان"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813188","Pajak Bala High School","لیسه پژک بالا","لیسه پژک بالا","Sardasht","سردشت","سردشت"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813189","Bibi Zainab High School","لیسه بی بی ذینب","لیسه بی بی ذینب","Mian Shahr","میان شهر","میان شهر"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813190","Sayed Zohruddin Shaheed High School","لیسه سید ظهرالدین شهید","لیسه سید ظهرالدین شهید","Khanqa","خانقاه","خانقاه"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813191","Shaikh Najmuddin Secondary School","مکتب متوسطه شیخ نجم الدین","مکتب متوسطه شیخ نجم الدین","Mian Shahr","میان شهر","میان شهر"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813192","Past Aab Secondary School","مکتب متوسطه پست آب","مکتب متوسطه پست آب","Past Aab","پست آب","پست آب"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813193","Darul Uloom Imam Abu Hanifa","دارالعلوم امام ابوحنیفه","دارالعلوم امام ابوحنیفه","Tarshat","ترشت","ترشت"
"18","TAKHAR","تخار","تخار","1813","WARSAJ","ورسج","ورسج","1813194","Tarasht Secondary School","مکتب متوسطه ترشت","مکتب متوسطه ترشت","Tarshat","ترشت","ترشت"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814195","Lala Guzar School","مکتب لاله گزر","مکتب لاله گزر","Lala Guzar","لاله گذر","لاله گذر"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814196","Aroq Qeshlaq Primary School","مکتب ابتدائیه عروق قشلاق","مکتب ابتدائیه عروق قشلاق","Araq Qeshlaq","عرق قشلاق","عرق قشلاق"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814197","Lar Khwabi Primary School","مکتب ابتدائیه لرخوابی","مکتب ابتدائیه لرخوابی","Larkhwabi","لرخوابی","لرخوابی"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814198","Abdul Shokor Shaheed High School","لیسه عبدالشکور شهید","لیسه عبدالشکور شهید","Kohna Shakh","کهنه شاخ","کهنه شاخ"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814199","Nahia 5 Primary School","مکتب ابتدائیه ناحیه پنجم","مکتب ابتدائیه ناحیه پنجم","Nahia 5","ناحیه پنجم","ناحیه پنجم"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814200","Khwaja Bahauddin Boys High School","لیسه ذکورخواجه بهاوالدین","لیسه ذکورخواجه بهاوالدین","Markaz Shahr","مرکز شهر","مرکز شهر"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814201","Imam Abu Hanifa High School","لیسه امام ابو حنیفه","لیسه امام ابو حنیفه","Afghania","افغانیه","افغانیه"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814202","Shortoghi Mosque","مسجد  شورتوغی","مسجد  شورتوغی","Shortoghi","شورتوغی","شورتوغی"
"18","TAKHAR","تخار","تخار","1814","KHWAJA BAHAWUDDIN","خواجه بهاوالدین","خواجه بهاوالدین","1814203","Kotak Jar Boys High School","لیسه ذکورکتک جر","لیسه ذکورکتک جر","Kotak Jar","کتک جر","کتک جر"
"18","TAKHAR","تخار","تخار","1815","DARQAD","درقد","درقد","1815204","Darwaza Pata Secondary School","مکتب متوسطۀ دروازه پته","مکتب متوسطۀ دروازه پته","Darwaza Pata","دروازه پته","دروازه پته"
"18","TAKHAR","تخار","تخار","1815","DARQAD","درقد","درقد","1815205","Darwaza Grils School","مکتب نسوان دروازه","مکتب نسوان دروازه","Shor Arab","شور عرب","شور عرب"
"18","TAKHAR","تخار","تخار","1815","DARQAD","درقد","درقد","1815206","Qol Abad Boys High School","لیسه ذکورقول آباد","لیسه ذکورقول آباد","Qol Abad","قول آباد","قول آباد"
"18","TAKHAR","تخار","تخار","1815","DARQAD","درقد","درقد","1815207","Qaghani Boys High School","لیسه ذکور قغنی","لیسه ذکور قغنی","Qaghani","قغنی","قغنی"
"18","TAKHAR","تخار","تخار","1815","DARQAD","درقد","درقد","1815208","Kal Toot Jami Mosque","مسجد جامع کل توت","مسجد جامع کل توت","Kaltoot","کل توت","کل توت"
"18","TAKHAR","تخار","تخار","1815","DARQAD","درقد","درقد","1815209","Lala Maidan School","مکتب لاله میدان","مکتب لاله میدان","Lala Maidan","لاله میدان","لاله میدان"
