"pc_code","ps_code","ps_type","planned_ps","prelim_results_reporting","final_results_reporting","ps_status"
"2406181","2406181-02","M","YES","YES","YES","PS Validated"
"2406181","2406181-03","F","YES","YES","YES","PS Validated"
"2406182","2406182-01","M","YES","YES","YES","PS Validated"
"2406182","2406182-02","M","YES","YES","YES","PS Validated"
"2406182","2406182-03","F","YES","YES","YES","PS Validated"
"2406182","2406182-04","F","YES","YES","YES","PS Validated"
"2406183","2406183-01","M","YES","YES","YES","PS Validated"
"2406183","2406183-02","M","YES","YES","YES","PS Validated"
"2406183","2406183-03","F","YES","YES","NO","PS Validated"
"2406183","2406183-04","F","YES","NO","NO","PS Validated"
"2406184","2406184-01","M","YES","YES","YES","PS Validated"
"2406184","2406184-02","M","YES","YES","YES","PS Validated"
"2406184","2406184-03","F","YES","YES","YES","PS Validated"
"2406184","2406184-04","F","YES","YES","YES","PS Validated"
"2406185","2406185-01","M","YES","YES","YES","PS Validated"
"2406185","2406185-02","M","YES","YES","YES","PS Validated"
"2406185","2406185-03","M","YES","YES","YES","PS Validated"
"2406185","2406185-04","F","YES","YES","YES","PS Validated"
"2406185","2406185-05","F","YES","YES","YES","PS Validated"
"2406186","2406186-01","M","YES","YES","YES","PS Validated"
"2406186","2406186-02","M","YES","YES","YES","PS Validated"
"2406186","2406186-03","F","YES","YES","YES","PS Validated"
"2406186","2406186-04","F","YES","YES","YES","PS Validated"
"2406187","2406187-01","M","YES","YES","YES","PS Validated"
"2406187","2406187-02","M","YES","YES","YES","PS Validated"
"2406187","2406187-03","F","YES","YES","YES","PS Validated"
"2406187","2406187-04","F","YES","YES","YES","PS Validated"
"2406188","2406188-01","M","YES","YES","YES","PS Validated"
"2406188","2406188-02","M","YES","YES","YES","PS Validated"
"2406189","2406189-01","M","YES","YES","YES","PS Validated"
"2406189","2406189-02","M","YES","YES","YES","PS Validated"
"2406189","2406189-03","M","YES","YES","YES","PS Validated"
"2406189","2406189-04","M","YES","YES","YES","PS Validated"
"2406189","2406189-05","M","YES","YES","YES","PS Validated"
"2406189","2406189-06","M","YES","YES","YES","PS Validated"
"2406190","2406190-01","F","YES","YES","YES","PS Validated"
"2406190","2406190-02","F","YES","YES","YES","PS Validated"
"2406190","2406190-03","F","YES","YES","YES","PS Validated"
"2406190","2406190-04","F","YES","YES","YES","PS Validated"
"2406190","2406190-05","F","YES","YES","YES","PS Validated"
"2406190","2406190-06","F","YES","YES","YES","PS Validated"
"2406191","2406191-01","M","YES","YES","YES","PS Validated"
"2406191","2406191-02","M","YES","YES","YES","PS Validated"
"2406191","2406191-03","M","YES","YES","YES","PS Validated"
"2406191","2406191-04","F","YES","YES","YES","PS Validated"
"2406191","2406191-05","F","YES","YES","YES","PS Validated"
"2406192","2406192-01","M","YES","YES","YES","PS Validated"
"2406192","2406192-02","M","YES","YES","YES","PS Validated"
"2406192","2406192-03","M","YES","YES","YES","PS Validated"
"2406192","2406192-04","F","YES","YES","YES","PS Validated"
"2406192","2406192-05","F","YES","NO","NO","PS Validated"
"2406193","2406193-01","M","YES","YES","YES","PS Validated"
"2406193","2406193-02","M","YES","YES","YES","PS Validated"
"2406193","2406193-03","K","YES","YES","YES","PS Validated"
"2406193","2406193-04","K","YES","YES","NO","PS Validated"
"2406194","2406194-01","F","YES","YES","YES","PS Validated"
"2406194","2406194-02","F","YES","YES","YES","PS Validated"
"2406194","2406194-03","F","YES","YES","YES","PS Validated"
"2406194","2406194-04","F","YES","YES","YES","PS Validated"
"2406195","2406195-01","M","YES","YES","NO","PS Validated"
"2406195","2406195-02","F","YES","YES","NO","PS Validated"
"2406195","2406195-03","K","YES","NO","NO","PS Validated"
"2406195","2406195-04","K","YES","NO","NO","PS Validated"
"2406443","2406443-01","M","YES","YES","YES","PS Validated"
"2406443","2406443-02","F","YES","YES","NO","PS Validated"
"2406444","2406444-01","M","YES","YES","NO","PS Validated"
"2406444","2406444-02","F","YES","YES","NO","PS Validated"
"2406445","2406445-01","M","YES","YES","YES","PS Validated"
"2406445","2406445-02","F","YES","YES","YES","PS Validated"
"2406446","2406446-01","M","YES","YES","YES","PS Validated"
"2406446","2406446-02","F","YES","YES","YES","PS Validated"
"2406471","2406471-01","UNKNOWN","NO","YES","YES","PS Validated"
"2406471","2406471-02","UNKNOWN","NO","YES","YES","PS Validated"
"2406471","2406471-03","UNKNOWN","NO","YES","YES","PS Validated"
"2406471","2406471-04","UNKNOWN","NO","YES","YES","PS Validated"
"2407196","2407196-01","M","YES","YES","YES","PS Validated"
"2407196","2407196-02","M","YES","YES","YES","PS Validated"
"2407196","2407196-03","M","YES","YES","YES","PS Validated"
"2407196","2407196-04","M","YES","YES","YES","PS Validated"
"2407196","2407196-05","F","YES","YES","YES","PS Validated"
"2407196","2407196-06","F","YES","YES","YES","PS Validated"
"2407196","2407196-07","F","YES","YES","YES","PS Validated"
"2407196","2407196-08","F","YES","YES","YES","PS Validated"
"2407197","2407197-01","M","YES","YES","YES","PS Validated"
"2407197","2407197-02","M","YES","YES","YES","PS Validated"
"2407197","2407197-03","M","YES","YES","YES","PS Validated"
"2407197","2407197-04","F","YES","YES","YES","PS Validated"
"2407197","2407197-05","F","YES","YES","YES","PS Validated"
"2407198","2407198-01","M","YES","YES","YES","PS Validated"
"2407198","2407198-02","M","YES","YES","YES","PS Validated"
"2407198","2407198-03","M","YES","YES","YES","Disqualifed as a results of ECC decisions on complaints"
"2407198","2407198-04","M","YES","YES","YES","PS Validated"
"2407198","2407198-05","F","YES","YES","YES","PS Validated"
"2407198","2407198-06","F","YES","YES","YES","PS Validated"
"2407198","2407198-07","F","YES","YES","NO","PS Validated"
"2407199","2407199-01","M","YES","YES","YES","PS Validated"
"2407199","2407199-02","M","YES","YES","YES","PS Validated"
"2407199","2407199-03","F","YES","YES","YES","PS Validated"
"2407199","2407199-04","F","YES","YES","YES","PS Validated"
"2407200","2407200-01","M","YES","YES","YES","PS Validated"
"2407200","2407200-02","M","YES","YES","YES","PS Validated"
"2407200","2407200-03","M","YES","YES","YES","PS Validated"
"2407200","2407200-04","F","YES","YES","YES","PS Validated"
"2407200","2407200-05","F","YES","YES","YES","PS Validated"
"2407201","2407201-01","M","YES","YES","NO","PS Validated"
"2407201","2407201-02","M","YES","YES","NO","Disqualifed as a results of ECC decisions on complaints"
"2407201","2407201-03","M","YES","YES","NO","PS Validated"
"2407201","2407201-04","F","YES","NO","NO","PS Validated"
"2407201","2407201-05","F","YES","NO","NO","PS Validated"
"2407202","2407202-01","M","YES","YES","YES","PS Validated"
"2407202","2407202-02","M","YES","YES","YES","PS Validated"
"2407202","2407202-03","M","YES","YES","YES","PS Validated"
"2407202","2407202-04","F","YES","YES","YES","PS Validated"
"2407202","2407202-05","F","YES","YES","YES","PS Validated"
"2407203","2407203-01","M","YES","YES","YES","PS Validated"
"2407203","2407203-02","F","YES","YES","YES","PS Validated"
"2407204","2407204-01","M","YES","YES","YES","PS Validated"
"2407204","2407204-02","M","YES","YES","YES","PS Validated"
"2407204","2407204-03","F","YES","YES","YES","PS Validated"
"2407204","2407204-04","F","YES","YES","YES","PS Validated"
"2407205","2407205-01","M","YES","YES","YES","PS Validated"
"2407205","2407205-02","M","YES","YES","YES","PS Validated"
"2407205","2407205-03","M","YES","YES","YES","PS Validated"
"2407205","2407205-04","M","YES","YES","YES","PS Validated"
"2407205","2407205-05","F","YES","YES","YES","PS Validated"
"2407205","2407205-06","F","YES","YES","YES","PS Validated"
"2407206","2407206-01","M","YES","YES","YES","PS Validated"
"2407206","2407206-02","M","YES","YES","YES","PS Validated"
"2407206","2407206-03","F","YES","YES","YES","PS Validated"
"2407206","2407206-04","F","YES","YES","YES","PS Validated"
"2407207","2407207-01","M","YES","YES","YES","PS Validated"
"2407207","2407207-02","M","YES","YES","YES","PS Validated"
"2407207","2407207-03","F","YES","YES","YES","PS Validated"
"2407207","2407207-04","F","YES","YES","NO","PS Validated"
"2407208","2407208-01","M","YES","YES","YES","PS Validated"
"2407208","2407208-02","M","YES","YES","YES","PS Validated"
"2407208","2407208-03","F","YES","YES","YES","PS Validated"
"2407208","2407208-04","F","YES","YES","NO","PS Validated"
"2407209","2407209-01","M","YES","YES","YES","PS Validated"
"2407209","2407209-02","M","YES","YES","YES","PS Validated"
"2407209","2407209-03","F","YES","YES","YES","PS Validated"
"2407209","2407209-04","F","YES","YES","NO","PS Validated"
"2407210","2407210-01","M","YES","YES","YES","PS Validated"
"2407210","2407210-02","M","YES","YES","YES","PS Validated"
"2407210","2407210-03","M","YES","YES","YES","PS Validated"
"2407210","2407210-04","M","YES","YES","YES","PS Validated"
"2407210","2407210-05","F","YES","YES","YES","PS Validated"
"2407210","2407210-06","F","YES","YES","YES","PS Validated"
"2407210","2407210-07","F","YES","YES","YES","PS Validated"
"2407211","2407211-01","M","YES","YES","YES","PS Validated"
"2407211","2407211-02","M","YES","YES","YES","PS Validated"
"2407211","2407211-03","F","YES","YES","YES","PS Validated"
"2407212","2407212-01","M","YES","YES","YES","PS Validated"
"2407212","2407212-02","M","YES","YES","YES","PS Validated"
"2407212","2407212-03","F","YES","YES","YES","PS Validated"
"2407213","2407213-01","M","YES","YES","YES","PS Validated"
"2407213","2407213-02","F","YES","YES","NO","PS Validated"
"2407214","2407214-01","M","YES","YES","YES","PS Validated"
"2407214","2407214-02","M","YES","YES","YES","PS Validated"
"2407214","2407214-03","F","YES","YES","YES","PS Validated"
"2407214","2407214-04","F","YES","YES","NO","PS Validated"
"2407215","2407215-01","M","YES","YES","YES","PS Validated"
"2407215","2407215-02","F","YES","YES","NO","PS Validated"
"2407216","2407216-01","M","YES","YES","YES","PS Validated"
"2407216","2407216-02","M","YES","YES","YES","PS Validated"
"2407216","2407216-03","F","YES","YES","YES","PS Validated"
"2407216","2407216-04","F","YES","YES","YES","PS Validated"
"2407217","2407217-01","M","YES","YES","YES","PS Validated"
"2407217","2407217-02","F","YES","YES","YES","PS Validated"
"2407218","2407218-01","M","YES","YES","YES","PS Validated"
"2407218","2407218-02","M","YES","YES","YES","PS Validated"
"2407218","2407218-03","F","YES","YES","YES","PS Validated"
"2407218","2407218-04","F","YES","YES","YES","PS Validated"
"2407219","2407219-01","M","YES","YES","YES","Disqualifed as a results of ECC decisions on complaints"
"2407219","2407219-02","F","YES","YES","NO","PS Validated"
"2407219","2407219-03","K","YES","NO","NO","PS Validated"
"2407219","2407219-04","K","YES","NO","NO","PS Validated"
"2407220","2407220-01","M","YES","YES","YES","PS Validated"
"2407220","2407220-02","M","YES","YES","YES","PS Validated"
"2407220","2407220-03","M","YES","YES","NO","PS Validated"
"2407220","2407220-04","F","YES","YES","NO","PS Validated"
"2407220","2407220-05","F","YES","YES","NO","PS Validated"
"2407221","2407221-01","M","YES","YES","YES","PS Validated"
"2407221","2407221-02","F","YES","YES","YES","PS Validated"
"2407222","2407222-01","M","YES","YES","YES","PS Validated"
"2407222","2407222-02","M","YES","YES","YES","PS Validated"
"2407222","2407222-03","F","YES","YES","YES","PS Validated"
"2407222","2407222-04","F","YES","YES","YES","PS Validated"
"2407223","2407223-01","M","YES","YES","YES","PS Validated"
"2407223","2407223-02","M","YES","YES","YES","PS Validated"
"2407223","2407223-03","F","YES","YES","YES","PS Validated"
"2407223","2407223-04","F","YES","YES","YES","PS Validated"
"2407224","2407224-01","M","YES","YES","YES","PS Validated"
"2407224","2407224-02","M","YES","YES","NO","PS Validated"
"2407224","2407224-03","F","YES","YES","NO","PS Validated"
"2407225","2407225-01","M","YES","YES","YES","PS Validated"
"2407225","2407225-02","M","YES","YES","YES","PS Validated"
"2407225","2407225-03","F","YES","YES","YES","PS Validated"
"2407225","2407225-04","F","YES","YES","YES","PS Validated"
"2407226","2407226-01","M","YES","YES","YES","PS Validated"
"2407226","2407226-02","F","YES","YES","NO","PS Validated"
"2407227","2407227-01","M","YES","YES","NO","PS Validated"
"2407227","2407227-02","F","YES","YES","NO","PS Validated"
"2407228","2407228-01","K","YES","YES","YES","PS Validated"
"2407228","2407228-02","K","YES","YES","YES","PS Validated"
"2407229","2407229-01","K","YES","YES","YES","PS Validated"
"2407229","2407229-02","K","YES","YES","YES","PS Validated"
"2408230","2408230-01","M","YES","YES","YES","PS Validated"
"2408230","2408230-02","M","YES","YES","YES","PS Validated"
"2408230","2408230-03","M","YES","YES","YES","PS Validated"
"2408230","2408230-04","M","YES","YES","YES","PS Validated"
"2408230","2408230-05","M","YES","YES","YES","PS Validated"
"2408230","2408230-06","F","YES","YES","YES","PS Validated"
"2408230","2408230-07","F","YES","YES","YES","PS Validated"
"2408230","2408230-08","F","YES","YES","YES","PS Validated"
"2408230","2408230-09","F","YES","YES","YES","PS Validated"
"2408230","2408230-10","F","YES","YES","YES","PS Validated"
"2408231","2408231-01","M","YES","YES","YES","PS Validated"
"2408231","2408231-02","M","YES","YES","YES","PS Validated"
"2408231","2408231-03","M","YES","YES","YES","PS Validated"
"2408231","2408231-04","F","YES","YES","YES","PS Validated"
"2408231","2408231-05","F","YES","YES","YES","PS Validated"
"2408231","2408231-06","F","YES","YES","YES","PS Validated"
"2408232","2408232-01","M","YES","YES","YES","PS Validated"
"2408232","2408232-02","M","YES","YES","YES","PS Validated"
"2408232","2408232-03","F","YES","YES","YES","PS Validated"
"2408232","2408232-04","F","YES","YES","YES","PS Validated"
"2408233","2408233-01","M","YES","YES","YES","PS Validated"
"2408233","2408233-02","M","YES","YES","YES","PS Validated"
"2408233","2408233-03","F","YES","YES","YES","PS Validated"
"2408233","2408233-04","F","YES","YES","YES","PS Validated"
"2408234","2408234-01","M","YES","YES","YES","PS Validated"
"2408234","2408234-02","M","YES","YES","YES","PS Validated"
"2408234","2408234-03","F","YES","YES","YES","PS Validated"
"2408234","2408234-04","F","YES","YES","YES","PS Validated"
"2408235","2408235-01","M","YES","YES","YES","PS Validated"
"2408235","2408235-02","F","YES","YES","YES","PS Validated"
"2408236","2408236-01","M","YES","YES","YES","PS Validated"
"2408236","2408236-02","M","YES","YES","YES","PS Validated"
"2408236","2408236-03","M","YES","YES","YES","PS Validated"
"2408236","2408236-04","M","YES","YES","YES","PS Validated"
"2408236","2408236-05","M","YES","YES","YES","PS Validated"
"2408236","2408236-06","F","YES","YES","YES","PS Validated"
"2408236","2408236-07","F","YES","YES","YES","PS Validated"
"2408236","2408236-08","F","YES","YES","YES","PS Validated"
"2408236","2408236-09","F","YES","YES","YES","PS Validated"
"2408236","2408236-10","F","YES","YES","YES","PS Validated"
"2408237","2408237-01","M","YES","YES","YES","PS Validated"
"2408237","2408237-02","M","YES","YES","YES","PS Validated"
"2408237","2408237-03","M","YES","YES","YES","PS Validated"
"2408237","2408237-04","F","YES","YES","YES","PS Validated"
"2408237","2408237-05","F","YES","YES","NO","PS Validated"
"2408238","2408238-01","M","YES","YES","NO","PS Validated"
"2408238","2408238-02","M","YES","YES","NO","PS Validated"
"2408238","2408238-03","M","YES","YES","NO","PS Validated"
"2408238","2408238-04","F","YES","YES","NO","PS Validated"
"2408238","2408238-05","F","YES","YES","NO","PS Validated"
"2408238","2408238-06","F","YES","YES","NO","PS Validated"
"2408239","2408239-01","M","YES","YES","NO","PS Validated"
"2408239","2408239-02","M","YES","YES","NO","PS Validated"
"2408239","2408239-03","F","YES","YES","NO","PS Validated"
"2408239","2408239-04","F","YES","YES","NO","PS Validated"
"2408240","2408240-01","M","YES","YES","YES","PS Validated"
"2408240","2408240-02","F","YES","YES","YES","PS Validated"
"2408241","2408241-01","M","YES","YES","YES","PS Validated"
"2408241","2408241-02","M","YES","YES","YES","PS Validated"
"2408241","2408241-03","F","YES","YES","YES","PS Validated"
"2408242","2408242-01","M","YES","YES","YES","PS Validated"
"2408242","2408242-02","F","YES","YES","NO","PS Validated"
"2408243","2408243-01","M","YES","YES","YES","PS Validated"
