"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2019","prelim_results_2019","planned_ps_count_2019","prelim_reporting_ps_count_2019","incomplete_ps_reporting","planned_2018","prelim_results_2018","final_results_2018","prelim_ps_count_2018","final_ps_count_2018","vr_topup_location","vr_final_total_19","vr_final_male_19","vr_final_fem_19","vr_final_kuchi_19","vr_prelim_total_19","vr_prelim_male_19","vr_prelim_fem_19","vr_prelim_kuchi_19","vr_prelim_sikh_19","vr_final_total_18","vr_final_male_18","vr_final_fem_18","vr_final_kuchi_18","vr_final_sikh_18","vr_prelim_total_18"
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101052","Mohammad Alam Faizzad High School","لیسه محمد اعلم فیض زاد","لیسه محمد اعلم فیض زاد","Shahr Aara","شهر آرا","شهر آرا","YES","YES",6,6,"NO","YES","YES","YES",4,4,"NO",2017,1450,567,2,2032,1452,578,2,0,2025,1447,576,2,0,2070
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101053","Jamhoriat High School","لیسه جمهویت","لیسه جمهویت","Salang Watt","سالنگ وات","سالنگ وات","YES","YES",3,3,"NO","YES","YES","YES",3,4,"NO",870,650,220,1,879,656,222,1,0,879,656,222,1,0,906
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101054","Malalai Girls High School","لیسه نسوان ملالی","لیسه نسوان ملالی","Char Rahi Sedarat (Sedarat Square)","چهاراهی صدارت","چهاراهی صدارت","YES","YES",6,6,"NO","YES","YES","YES",4,2,"NO",1927,1646,281,2,1925,1628,294,2,1,1923,1626,294,2,1,1974
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101055","Khwaja Abdullah Ansari Mosque","مسجد خواجه عبدالله انصاري","مسجد خواجه عبدالله انصاري","Shahr e Naw Petrol pump","تانک تيل شهر نو","تانک تيل شهر نو","YES","YES",3,3,"NO","YES","YES","NO",3,0,"NO",906,793,113,3,918,802,113,3,0,913,797,113,3,0,954
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101056","Khwaja Ali Mowafaq Mosque","مسجد خواجه علي موفق","مسجد خواجه علي موفق","Shahr e Naw","شهر نو","شهر نو","YES","YES",7,7,"NO","YES","YES","YES",4,2,"NO",2403,2129,274,1,2382,2105,275,2,0,2383,2106,275,2,0,2436
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101057","Haji Mohammad Dad Mosque","مسجد حاجي محمد داد","مسجد حاجي محمد داد","Taimani","تايمني","تايمني","YES","YES",10,10,"NO","YES","YES","YES",5,4,"NO",3532,2473,1059,7,3558,2476,1075,6,1,3544,2463,1075,6,0,3647
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101058","Naser Khesraw Balkhi Secondary School","مکتب متوسطه ناصر خسرو بلخي","مکتب متوسطه ناصر خسرو بلخي","Char Rahi Taimani","چهار راهي تايمني","چهار راهي تايمني","YES","YES",6,6,"NO","YES","YES","YES",5,7,"NO",1784,1297,487,28,1738,1248,461,29,0,1732,1243,460,29,0,1794
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101059","Ismaelia Jamat Khana","جماعت خانه اسماعيليه","جماعت خانه اسماعيليه","Char Rahi Taimani","چهار راهي تايمني","چهار راهي تايمني","YES","YES",19,18,"YES","YES","YES","YES",13,16,"NO",7429,4684,2745,4,7211,4630,2577,4,0,7348,4625,2719,4,0,7529
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101060","Ustad Misbah High School","لیسه استاد مصباح","لیسه استاد مصباح","Sark e doum Taimani","سرک دوم تایمنی","سرک دوم تایمنی","YES","YES",10,10,"NO","YES","YES","YES",7,9,"NO",3609,2380,1229,84,3219,2295,859,65,0,3578,2288,1207,83,0,3683
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101061","Malika Suraya Girls School","مکتب نسوان ملکه ثریا","مکتب نسوان ملکه ثریا","Puroujah Taimani","پروژه تايمني","پروژه تايمني","YES","YES",20,20,"NO","YES","YES","YES",13,8,"NO",7816,4377,3439,38,7580,4257,3285,38,0,7554,4242,3274,38,0,7794
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101062","Tajwar Sultana Girls School","ليسه نسوان تاجور سلطانه","ليسه نسوان تاجور سلطانه","Char Rahi Taimani","چهار راهي تايمني","چهار راهي تايمني","YES","YES",16,16,"NO","YES","YES","YES",10,11,"YES",6094,3722,2372,122,4814,2692,2006,116,0,5359,3248,1996,115,0,5604
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101063","Mohammad Sediq Farhang School","مکتب محمد صدیق  فرهنگ","مکتب محمد صدیق  فرهنگ","Shahrak Police","شهرک پوليس","شهرک پوليس","YES","YES",9,9,"NO","YES","YES","NO",6,0,"NO",3241,2227,1014,48,3235,2194,995,43,3,3235,2193,999,43,0,3336
"01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","YES","0101064","Deh Keepak Girls School","لیسه نسوان ده کیپک","لیسه نسوان ده کیپک","Nawabad Dehkeepak","نو آباد ده کيپک","نو آباد ده کيپک","YES","YES",9,9,"NO","YES","YES","YES",6,8,"NO",3088,2022,1066,1,2839,2025,813,1,0,3097,2010,1086,1,0,3200
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101065","Fazel Baig Secondary School","مکتب متوسطه فاضل بيک","مکتب متوسطه فاضل بيک","Aabrasani","آب رساني","آب رساني","YES","YES",9,9,"NO","YES","YES","YES",7,8,"NO",3209,2469,740,19,3197,2448,731,17,1,3161,2412,731,18,0,3330
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101066","Shuhadai Fazel Baig Mosque","مسجد شهدای فاضل بیک","مسجد شهدای فاضل بیک","Fazel Baig","فاضل بیک","فاضل بیک","YES","YES",5,5,"NO","YES","YES","YES",4,4,"NO",1683,1327,356,0,1722,1360,362,0,0,1703,1341,362,0,0,1794
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101067","Hazrat Usman Mosque","مسجد حضرت عثمان","مسجد حضرت عثمان","Fazel Baig village","قريه فاضل بيک","قريه فاضل بيک","YES","YES",8,8,"NO","YES","YES","YES",4,2,"NO",2697,2177,520,11,2726,2185,530,11,0,2700,2161,528,11,0,2808
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101068","Itefaq Mosque","مسجد اتفاق","مسجد اتفاق","Qalla e Toofan","قلعه طوفان","قلعه طوفان","YES","YES",6,6,"NO","YES","YES","NO",3,0,"NO",2068,1670,398,77,1722,1263,391,68,0,2058,1596,388,74,0,2226
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101069","Haji Yaqoub Jame Mosque","مسجد جامع حاجی یعقوب","مسجد جامع حاجی یعقوب","Niaz Baig village","قريه نياز بيک","قريه نياز بيک","YES","YES",6,6,"NO","YES","YES","YES",5,5,"NO",2170,1576,594,31,2191,1586,573,30,2,2172,1573,569,30,0,2238
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101070","Naheed Shaheed High School","ليسه ناهيد شهيد","ليسه ناهيد شهيد","B Section- Khusahal Khan Mena","قسمت ب خوشحال مينه","قسمت ب خوشحال مينه","YES","YES",11,11,"NO","YES","YES","YES",7,7,"NO",3837,2207,1630,26,3696,2086,1586,24,0,3674,2072,1578,24,0,3846
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101071","Mohammad Ismael Hasanzai High School","لیسه محمد اسماعیل حسن زی","لیسه محمد اسماعیل حسن زی","B Section- Khusahal Khan Mena","قسمت ب خوشحال مینه","قسمت ب خوشحال مینه","YES","YES",10,10,"NO","YES","YES","YES",6,4,"YES",3742,2595,1147,8,3269,2286,977,6,0,3256,2271,979,6,0,3408
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101072","Mir Ghulam Mohammad Ghubar High School","لیسه میرغلام محمد غبار","لیسه میرغلام محمد غبار","Speen Kalai","سپين کلي","سپين کلي","YES","YES",6,6,"NO","YES","YES","NO",4,0,"NO",2263,1864,399,16,2239,1849,378,12,0,2199,1811,376,12,0,2364
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101073","Mohammadi Darulhefaz Mosque","مسجد محمدي دارالحفاظ","مسجد محمدي دارالحفاظ","B Section- Khusahal Khan Mena","قسمت ب خوشحال مينه","قسمت ب خوشحال مينه","YES","YES",8,8,"NO","YES","YES","YES",5,8,"NO",2639,2123,516,5,2602,2082,515,5,0,2597,2075,517,5,0,2778
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101074","Wardaki ha Mosque","مسجد وردکيها","مسجد وردکيها","Sarai Herati ha","سراي هراتي ها","سراي هراتي ها","YES","YES",10,10,"NO","YES","YES","YES",6,10,"NO",3749,2761,988,19,3730,2736,975,19,0,3706,2724,964,18,0,3882
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101075","Imam Hussain Mosque","مسجد امام حسین","مسجد امام حسین","Dewan Begi","ديوان بيگي","ديوان بيگي","YES","YES",5,5,"NO","YES","YES","YES",4,5,"NO",1508,998,510,43,1486,964,477,45,0,1476,957,475,44,0,1572
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101076","Speen Kalai Girls High School","لیسه نسوان سپین کلی","لیسه نسوان سپین کلی","Section A - Khushal Khan Mena","قسمت الف خوشحال مينه","قسمت الف خوشحال مينه","YES","YES",8,8,"NO","YES","YES","YES",4,4,"NO",2971,1855,1116,6,2913,1819,1086,6,2,2920,1825,1089,6,0,3000
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101077","Hazrat Shamsul Mashaikh High School","لیسه حضرت شمس المشایخ","لیسه حضرت شمس المشایخ","Section A - Khushal Khan Mena","قسمت الف خوشحال مينه","قسمت الف خوشحال مينه","YES","YES",9,9,"NO","YES","YES","YES",6,8,"NO",3119,2265,854,25,2992,2151,816,25,0,3016,2174,817,25,0,3138
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101078","Prof. Rasoul Amin High School","لیسه پروفیسور رسول امین","لیسه پروفیسور رسول امین","B Section- Khusahal Khan Mena","قسمت ب خوشحال مينه","قسمت ب خوشحال مينه","YES","YES",6,6,"NO","YES","YES","YES",3,4,"NO",1927,1328,599,2,1880,1294,584,2,0,1870,1284,584,2,0,1980
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101079","Polytechnic Mosque","مسجد پولي تخنيک","مسجد پولي تخنيک","Polytechnic","پولي تخنيک","پولي تخنيک","YES","YES",6,6,"NO","YES","YES","YES",4,6,"NO",2149,1828,321,1,2137,1829,305,1,2,2110,1803,305,1,1,2244
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101080","Jaghori ha Mosque","مسجد جاغوري ها","مسجد جاغوري ها","Afshar Seelo","افشار سیلو","افشار سیلو","YES","YES",9,9,"NO","YES","YES","YES",6,6,"NO",3159,1824,1335,3,3126,1803,1320,3,0,3073,1754,1316,3,0,3330
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101081","Sahib Zaman Mosque","مسجد صاحب زمان","مسجد صاحب زمان","Afshar Seelo","افشار سیلو","افشار سیلو","YES","YES",10,10,"NO","YES","YES","YES",6,12,"NO",3407,2127,1280,2,3408,2090,1316,1,1,3391,2086,1304,1,0,3569
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101082","Abu Zar Ghafari High School","ليسه ابوذر غفاري","ليسه ابوذر غفاري","Char Rahi Qambar","چهار راهي قمبر","چهار راهي قمبر","YES","YES",17,17,"NO","YES","YES","YES",10,10,"NO",6239,4009,2230,20,5995,3826,2153,16,0,5978,3805,2157,16,0,6234
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101083","Ayub Saber Mosque","مسجد ايوب صابر","مسجد ايوب صابر","Nawabad Qargha","نو آباد قرغه","نو آباد قرغه","YES","YES",18,18,"NO","YES","YES","YES",4,6,"NO",6629,4967,1662,244,6481,4631,1619,228,3,6486,4638,1619,228,1,6846
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101084","Deh e Araban School","مکتب ده عربان","مکتب ده عربان","Qargha","قرغه","قرغه","YES","YES",8,8,"NO","YES","YES","YES",5,8,"NO",2824,1671,1153,7,2786,1641,1138,7,0,2785,1643,1135,7,0,2874
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101085","Shah e Awlya Mosque","مسجد شاه اوليا","مسجد شاه اوليا","Qargha","قرغه","قرغه","YES","YES",3,3,"NO","YES","YES","YES",3,4,"NO",1044,705,339,7,1062,710,344,8,0,1056,704,344,8,0,1110
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101086","Hazrat Bilal Mosque","مسجد حضرت بلال","مسجد حضرت بلال","Qalla e Kashif","قلعه کاشف","قلعه کاشف","YES","YES",7,7,"NO","YES","YES","YES",6,1,"NO",2616,2235,381,51,2227,2176,0,51,0,2602,2164,384,54,0,2778
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101087","Hazrat Mohammad (pbuh) Mosque","مسجد حضرت محمد ص","مسجد حضرت محمد ص","Rigration","ریگ ریشن","ریگ ریشن","YES","YES",9,9,"NO","YES","YES","NO",4,0,"NO",3309,2303,1006,148,3330,2168,1017,145,0,3307,2151,1012,144,0,3486
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101088","Qalla e Kashif High School","ليسه قلعه کاشف","ليسه قلعه کاشف","Company Bazzar","بازار کمپني","بازار کمپني","YES","YES",22,22,"NO","YES","YES","YES",11,11,"NO",8386,6435,1951,859,8294,5747,1704,843,0,8241,5698,1700,843,0,8610
"01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","YES","0101089","Shaheed Mosque","مسجد شهيد","مسجد شهيد","Qaryah e Wardaki ha (Wardaki ha village)","قريه وردک ها","قريه وردک ها","YES","YES",8,8,"NO","YES","YES","YES",5,3,"NO",2864,2280,584,44,2885,2265,578,42,0,2864,2246,576,42,0,2964
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101090","Sar Aasyab Girls High School","ليسه نسوان سر آسياب","ليسه نسوان سر آسياب","Sar Aasyab","سر آسياب","سر آسياب","YES","YES",7,7,"NO","YES","YES","YES",4,4,"NO",2209,1236,973,7,2211,1204,1001,6,0,2200,1194,1000,6,0,2286
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101091","Shah E Welayat Ma'ab Mosque","مسجد شاه ولايت ماب","مسجد شاه ولايت ماب","Afshar Darul Aman","افشار دارالامان","افشار دارالامان","YES","YES",6,6,"NO","YES","YES","YES",4,3,"NO",1975,1236,739,20,1946,1210,714,21,1,1941,1209,711,21,0,2022
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101092","Qalla e Bakhtyar High School","لیسه قلعه بختیار","لیسه قلعه بختیار","Nawabad Qalla e Bakhtyar","نوآباد قلعه بختیار","نوآباد قلعه بختیار","YES","YES",10,10,"NO","YES","YES","YES",6,6,"NO",3467,2247,1220,10,3400,2218,1174,8,0,3385,2208,1169,8,0,3540
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101093","Tuberculosis Institute","انستيتوت توبرکلوز","انستيتوت توبرکلوز","Darulaman","دارالامان","دارالامان","YES","YES",4,4,"NO","YES","NO","YES",0,4,"NO",1475,747,728,2,1440,735,704,1,0,1442,737,704,1,0,1508
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101094","Finance and Accounting Institute (Mali wa Hesabi *","انستیتوت مالی و حسابی","انستیتوت مالی و حسابی","Darulaman","دارالامان","دارالامان","YES","YES",6,6,"NO","YES","YES","YES",4,6,"NO",2033,1444,589,5,1985,1406,575,4,0,1987,1408,575,4,0,2076
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101095","Jafaria Mosque","مسجد جعفريه","مسجد جعفريه","Alauddin","علاوالدين","علاوالدين","YES","YES",6,6,"NO","YES","YES","YES",2,4,"NO",2168,1154,1014,0,2080,1095,985,0,0,2076,1091,985,0,0,2166
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101096","Mohammadia Mosque","مسجد محمديه","مسجد محمديه","Kart e seh(3)","کارته سه","کارته سه","YES","YES",9,9,"NO","YES","YES","YES",1,6,"NO",3168,2250,918,9,3153,2206,938,9,0,3144,2199,936,9,0,3288
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101097","Abdul Ghani Mostaghni High School","ليسه عبدالغني مستغني","ليسه عبدالغني مستغني","Kart e seh(3)","کارته سه","کارته سه","YES","YES",5,5,"NO","YES","YES","YES",2,2,"NO",1469,1055,414,2,1462,1049,411,2,0,1458,1046,410,2,0,1524
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101098","Markaz Nahia e Shashum (Nahia 6 Center)","مرکز ناحيه ششم","مرکز ناحيه ششم","Markaz Nahia e Shashum (Nahia 6 Center)","مرکز ناحيه ششم","مرکز ناحيه ششم","YES","YES",3,3,"NO","YES","NO","NO",NA,NA,"NO",672,531,141,42,663,491,127,43,2,660,492,126,42,0,678
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101099","Resalat Madrassah","مدرسه رسالت","مدرسه رسالت","Qalla e Wazir","قلعه وزير","قلعه وزير","YES","YES",10,10,"NO","YES","YES","YES",6,6,"NO",3471,1804,1667,0,3388,1758,1629,0,1,3387,1756,1631,0,0,3516
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101100","Safed Mosque (White Mosque)","مسجد سفيد","مسجد سفيد","Qalla e Wazir","قلعه وزير","قلعه وزير","YES","YES",13,13,"NO","YES","YES","YES",8,8,"NO",4806,2330,2476,3,4540,2207,2326,3,4,4528,2201,2324,3,0,4662
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101101","Ahmadi Mosque","مسجد احمدي","مسجد احمدي","Dash hai Haji Hussain","داش هاي حاجي حسين","داش هاي حاجي حسين","YES","YES",16,16,"NO","YES","YES","YES",6,6,"NO",5818,3605,2213,0,5538,3457,2080,0,1,5540,3461,2079,0,0,5730
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101102","Wahdat Takya Khanahh","تکيه خانه وحدت","تکيه خانه وحدت","Pul e Wahdat","پل وحدت","پل وحدت","YES","YES",7,7,"NO","YES","YES","YES",5,4,"NO",2661,1566,1095,0,2592,1514,1076,1,1,2592,1516,1075,1,0,2688
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101103","Ummul Baneen High School","لیسه ام البنین","لیسه ام البنین","Qalla e Shahadah","قلعه شهاده","قلعه شهاده","YES","YES",11,11,"NO","YES","YES","YES",6,6,"NO",3873,2066,1807,1,3761,2003,1758,0,0,3761,2003,1758,0,0,3918
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101104","Jamia Al Islam Madrassah","مدرسه جامعۀ الاسلام","مدرسه جامعۀ الاسلام","Pul e Sukhta","پل سوخته","پل سوخته","YES","YES",5,4,"YES","YES","YES","YES",4,4,"NO",1650,784,866,1,1546,715,830,1,0,1548,717,830,1,0,1632
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101105","Wali Aser Jame Mosque","مسجد جامع ولی عصر","مسجد جامع ولی عصر","Markaz e Telegraph (Telegraph center)","مرکز تلگراف","مرکز تلگراف","YES","YES",6,6,"NO","YES","YES","YES",1,2,"NO",2178,1195,983,0,2144,1180,964,0,0,2139,1175,964,0,0,2232
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101106","Mohammad Asef Mael High School","ليسه محمد آصف مايل","ليسه محمد آصف مايل","Qalla e Nazer","قلعه ناظر","قلعه ناظر","YES","YES",6,6,"NO","YES","YES","YES",4,6,"NO",2181,1393,788,0,2060,1316,743,0,1,2059,1314,745,0,0,2154
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101107","Khatemul Anbya Madrassah","مدرسه خاتم الانبيا","مدرسه خاتم الانبيا","Qalla e Nazer","قلعه ناظر","قلعه ناظر","YES","YES",6,6,"NO","YES","NO","NO",NA,NA,"NO",2010,1212,798,0,1907,1153,754,0,0,1905,1151,754,0,0,1980
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101108","Gul Khana Secondary School","مکتب متوسطه گلخانه","مکتب متوسطه گلخانه","Deh Qabil village","قریه ده قابل","قریه ده قابل","YES","YES",9,9,"NO","YES","NO","YES",0,2,"NO",3455,1896,1559,0,3259,1785,1474,0,0,3259,1783,1476,0,0,3504
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101109","Hazrat e Rasoul Mosque","مسجد حضرت رسول","مسجد حضرت رسول","Nawabad Qalla e Jabar Khan","نو آباد قلعه جبار خان","نو آباد قلعه جبار خان","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1237,601,636,1,1222,596,625,1,0,1220,592,627,1,0,1266
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101110","Nabi Akram Mosque","مسجد نبی اکرم","مسجد نبی اکرم","Phase-III, Shahrak Hji Nabi","فازسوم شهرک حاجی نبی","فازسوم شهرک حاجی نبی","YES","YES",11,11,"NO","YES","YES","YES",7,4,"NO",3817,2452,1365,5,3644,2347,1290,5,2,3634,2340,1289,5,0,3714
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101111","Qayem Aale Mohammad Mosque","مسجد قايم آل محمد","مسجد قايم آل محمد","Nawabad Qalla e Jabar Khan","نو آباد قلعه جبار خان","نو آباد قلعه جبار خان","YES","YES",10,10,"NO","YES","NO","YES",0,2,"NO",3392,1774,1618,0,3220,1686,1534,0,0,3211,1676,1535,0,0,3396
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101112","Sarwar e Kainat Mosque","مسجد سرور کائنات","مسجد سرور کائنات","Qalla e Mohammad Hayat","قلعه محمد حيات","قلعه محمد حيات","YES","YES",5,5,"NO","YES","YES","YES",3,4,"NO",1915,1144,771,4,1816,1077,734,4,1,1820,1081,735,4,0,1890
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101113","Chahar Qalla High School","ليسه چهار قلعه","ليسه چهار قلعه","Chahar Qalla","چهار قلعه","چهار قلعه","YES","YES",13,13,"NO","YES","YES","YES",5,8,"NO",4462,2843,1619,0,3830,2735,1095,0,0,4317,2732,1585,0,0,4440
"01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","YES","0101114","Baqer ul Uloom Madrassah","مدرسه باقرالعلوم","مدرسه باقرالعلوم","Qalla e Ainullah","قلعه عين الله","قلعه عين الله","YES","YES",10,10,"NO","YES","YES","YES",5,6,"YES",3583,2720,863,1,3060,2394,665,1,0,3066,2399,666,1,0,3184
