"province_code","pc_code","ps_code","ps_type","audit_or_recount","prelim_results_reporting","ps_invalidated","ps_open"
"01","0101071","0101071-02","M","NO","YES",NA,"YES"
"01","0101071","0101071-03","M","YES","YES","NO","YES"
"01","0101071","0101071-04","M","NO","YES",NA,"YES"
"01","0101071","0101071-05","M","NO","YES",NA,"YES"
"01","0101071","0101071-06","M","NO","YES",NA,"YES"
"01","0101071","0101071-07","M","YES","YES","YES","YES"
"01","0101071","0101071-08","F","NO","YES",NA,"YES"
"01","0101071","0101071-09","F","NO","YES",NA,"YES"
"01","0101071","0101071-10","F","NO","YES",NA,"YES"
"01","0101072","0101072-01","M","NO","YES",NA,"YES"
"01","0101072","0101072-02","M","NO","YES",NA,"YES"
"01","0101072","0101072-03","M","NO","YES",NA,"YES"
"01","0101072","0101072-04","M","NO","YES",NA,"YES"
"01","0101072","0101072-05","M","NO","YES",NA,"YES"
"01","0101072","0101072-06","F","NO","YES",NA,"YES"
"01","0101073","0101073-01","M","YES","YES","NO","YES"
"01","0101073","0101073-02","M","YES","YES","NO","YES"
"01","0101073","0101073-03","M","NO","YES",NA,"YES"
"01","0101073","0101073-04","M","NO","YES",NA,"YES"
"01","0101073","0101073-05","M","YES","YES","NO","YES"
"01","0101073","0101073-06","M","NO","YES",NA,"YES"
"01","0101073","0101073-07","F","NO","YES",NA,"YES"
"01","0101073","0101073-08","F","NO","YES",NA,"YES"
"01","0101074","0101074-01","M","NO","YES",NA,"YES"
"01","0101074","0101074-02","M","YES","YES","NO","YES"
"01","0101074","0101074-03","M","NO","YES",NA,"YES"
"01","0101074","0101074-04","M","NO","YES",NA,"YES"
"01","0101074","0101074-05","M","NO","YES",NA,"YES"
"01","0101074","0101074-06","M","NO","YES",NA,"YES"
"01","0101074","0101074-07","M","NO","YES",NA,"YES"
"01","0101074","0101074-08","F","NO","YES",NA,"YES"
"01","0101074","0101074-09","F","NO","YES",NA,"YES"
"01","0101074","0101074-10","F","NO","YES",NA,"YES"
"01","0101075","0101075-01","M","NO","YES",NA,"YES"
"01","0101075","0101075-02","M","NO","YES",NA,"YES"
"01","0101075","0101075-03","M","NO","YES",NA,"YES"
"01","0101075","0101075-04","F","NO","YES",NA,"YES"
"01","0101075","0101075-05","F","NO","YES",NA,"YES"
"01","0101076","0101076-01","M","NO","YES",NA,"YES"
"01","0101076","0101076-02","M","NO","YES",NA,"YES"
"01","0101076","0101076-03","M","YES","YES","NO","YES"
"01","0101076","0101076-04","M","NO","YES",NA,"YES"
"01","0101076","0101076-05","M","NO","YES",NA,"YES"
"01","0101076","0101076-06","F","NO","YES",NA,"YES"
"01","0101076","0101076-07","F","NO","YES",NA,"YES"
"01","0101076","0101076-08","F","NO","YES",NA,"YES"
"01","0101077","0101077-01","M","NO","YES",NA,"YES"
"01","0101077","0101077-02","M","NO","YES",NA,"YES"
"01","0101077","0101077-03","M","NO","YES",NA,"YES"
"01","0101077","0101077-04","M","NO","YES",NA,"YES"
"01","0101077","0101077-05","M","NO","YES",NA,"YES"
"01","0101077","0101077-06","M","NO","YES",NA,"YES"
"01","0101077","0101077-07","F","NO","YES",NA,"YES"
"01","0101077","0101077-08","F","NO","YES",NA,"YES"
"01","0101077","0101077-09","F","NO","YES",NA,"YES"
"01","0101078","0101078-01","M","YES","YES","NO","YES"
"01","0101078","0101078-02","M","NO","YES",NA,"YES"
"01","0101078","0101078-03","M","NO","YES",NA,"YES"
"01","0101078","0101078-04","M","NO","YES",NA,"YES"
"01","0101078","0101078-05","F","NO","YES",NA,"YES"
"01","0101078","0101078-06","F","NO","YES",NA,"YES"
"01","0101079","0101079-01","M","NO","YES",NA,"YES"
"01","0101079","0101079-02","M","NO","YES",NA,"YES"
"01","0101079","0101079-03","M","NO","YES",NA,"YES"
"01","0101079","0101079-04","M","NO","YES",NA,"YES"
"01","0101079","0101079-05","M","NO","YES",NA,"YES"
"01","0101079","0101079-06","F","NO","YES",NA,"YES"
"01","0101080","0101080-01","M","NO","YES",NA,"YES"
"01","0101080","0101080-02","M","NO","YES",NA,"YES"
"01","0101080","0101080-03","M","NO","YES",NA,"YES"
"01","0101080","0101080-04","M","NO","YES",NA,"YES"
"01","0101080","0101080-05","M","NO","YES",NA,"YES"
"01","0101080","0101080-06","F","NO","YES",NA,"YES"
"01","0101080","0101080-07","F","NO","YES",NA,"YES"
"01","0101080","0101080-08","F","NO","YES",NA,"YES"
"01","0101080","0101080-09","F","NO","YES",NA,"YES"
"01","0101081","0101081-01","M","NO","YES",NA,"YES"
"01","0101081","0101081-02","M","NO","YES",NA,"YES"
"01","0101081","0101081-03","M","NO","YES",NA,"YES"
"01","0101081","0101081-04","M","NO","YES",NA,"YES"
"01","0101081","0101081-05","M","YES","YES","NO","YES"
"01","0101081","0101081-06","M","NO","YES",NA,"YES"
"01","0101081","0101081-07","F","NO","YES",NA,"YES"
"01","0101081","0101081-08","F","NO","YES",NA,"YES"
"01","0101081","0101081-09","F","YES","YES","YES","YES"
"01","0101081","0101081-10","F","NO","YES",NA,"YES"
"01","0101082","0101082-01","M","NO","YES",NA,"YES"
"01","0101082","0101082-02","M","NO","YES",NA,"YES"
"01","0101082","0101082-03","M","YES","YES","NO","YES"
"01","0101082","0101082-04","M","NO","YES",NA,"YES"
"01","0101082","0101082-05","M","YES","YES","NO","YES"
"01","0101082","0101082-06","M","NO","YES",NA,"YES"
"01","0101082","0101082-07","M","NO","YES",NA,"YES"
"01","0101082","0101082-08","M","NO","YES",NA,"YES"
"01","0101082","0101082-09","M","NO","YES",NA,"YES"
"01","0101082","0101082-10","M","NO","YES",NA,"YES"
"01","0101082","0101082-11","M","NO","YES",NA,"YES"
"01","0101082","0101082-12","F","NO","YES",NA,"YES"
"01","0101082","0101082-13","F","NO","YES",NA,"YES"
"01","0101082","0101082-14","F","NO","YES",NA,"YES"
"01","0101082","0101082-15","F","YES","YES","NO","YES"
"01","0101082","0101082-16","F","NO","YES",NA,"YES"
"01","0101082","0101082-17","F","NO","YES",NA,"YES"
"01","0101083","0101083-01","M","NO","YES",NA,"YES"
"01","0101083","0101083-02","M","NO","YES",NA,"YES"
"01","0101083","0101083-03","M","YES","YES","NO","YES"
"01","0101083","0101083-04","M","NO","YES",NA,"YES"
"01","0101083","0101083-05","M","NO","YES",NA,"YES"
"01","0101083","0101083-06","M","NO","YES",NA,"YES"
"01","0101083","0101083-07","M","NO","YES",NA,"YES"
"01","0101083","0101083-08","M","NO","YES",NA,"YES"
"01","0101083","0101083-09","M","NO","YES",NA,"YES"
"01","0101083","0101083-10","M","NO","YES",NA,"YES"
"01","0101083","0101083-11","M","NO","YES",NA,"YES"
"01","0101083","0101083-12","M","YES","YES","NO","YES"
"01","0101083","0101083-13","M","YES","YES","YES","YES"
"01","0101083","0101083-14","F","YES","YES","NO","YES"
"01","0101083","0101083-15","F","NO","YES",NA,"YES"
"01","0101083","0101083-16","F","NO","YES",NA,"YES"
"01","0101083","0101083-17","F","NO","YES",NA,"YES"
"01","0101083","0101083-18","F","YES","YES","NO","YES"
"01","0101084","0101084-01","M","NO","YES",NA,"YES"
"01","0101084","0101084-02","M","NO","YES",NA,"YES"
"01","0101084","0101084-03","M","YES","YES","NO","YES"
"01","0101084","0101084-04","M","NO","YES",NA,"YES"
"01","0101084","0101084-05","M","NO","YES",NA,"YES"
"01","0101084","0101084-06","F","NO","YES",NA,"YES"
"01","0101084","0101084-07","F","NO","YES",NA,"YES"
"01","0101084","0101084-08","F","NO","YES",NA,"YES"
"01","0101085","0101085-01","M","NO","YES",NA,"YES"
"01","0101085","0101085-02","M","YES","YES","NO","YES"
"01","0101085","0101085-03","F","YES","YES","NO","YES"
"01","0101086","0101086-01","M","NO","YES",NA,"YES"
"01","0101086","0101086-02","M","NO","YES",NA,"YES"
"01","0101086","0101086-03","M","NO","YES",NA,"YES"
"01","0101086","0101086-04","M","NO","YES",NA,"YES"
"01","0101086","0101086-05","M","NO","YES",NA,"YES"
"01","0101086","0101086-06","M","NO","YES",NA,"YES"
"01","0101086","0101086-07","F","YES","YES","NO","YES"
"01","0101087","0101087-01","M","NO","YES",NA,"YES"
"01","0101087","0101087-02","M","NO","YES",NA,"YES"
"01","0101087","0101087-03","M","NO","YES",NA,"YES"
"01","0101087","0101087-04","M","NO","YES",NA,"YES"
"01","0101087","0101087-05","M","NO","YES",NA,"YES"
"01","0101087","0101087-06","M","NO","YES",NA,"YES"
"01","0101087","0101087-07","F","NO","YES",NA,"YES"
"01","0101087","0101087-08","F","NO","YES",NA,"YES"
"01","0101087","0101087-09","F","NO","YES",NA,"YES"
"01","0101088","0101088-01","M","NO","YES",NA,"YES"
"01","0101088","0101088-02","M","NO","YES",NA,"YES"
"01","0101088","0101088-03","M","NO","YES",NA,"YES"
"01","0101088","0101088-04","M","NO","YES",NA,"YES"
"01","0101088","0101088-05","M","NO","YES",NA,"YES"
"01","0101088","0101088-06","M","NO","YES",NA,"YES"
"01","0101088","0101088-07","M","NO","YES",NA,"YES"
"01","0101088","0101088-08","M","NO","YES",NA,"YES"
"01","0101088","0101088-09","M","NO","YES",NA,"YES"
"01","0101088","0101088-10","M","NO","YES",NA,"YES"
"01","0101088","0101088-11","M","NO","YES",NA,"YES"
"01","0101088","0101088-12","M","YES","YES","YES","YES"
"01","0101088","0101088-13","M","NO","YES",NA,"YES"
"01","0101088","0101088-14","M","NO","YES",NA,"YES"
"01","0101088","0101088-15","M","NO","YES",NA,"YES"
"01","0101088","0101088-16","M","NO","YES",NA,"YES"
"01","0101088","0101088-17","M","NO","YES",NA,"YES"
"01","0101088","0101088-18","F","NO","YES",NA,"YES"
"01","0101088","0101088-19","F","NO","YES",NA,"YES"
"01","0101088","0101088-20","F","NO","YES",NA,"YES"
"01","0101088","0101088-21","F","NO","YES",NA,"YES"
"01","0101088","0101088-22","F","NO","YES",NA,"YES"
"01","0101089","0101089-01","M","NO","YES",NA,"YES"
"01","0101089","0101089-02","M","NO","YES",NA,"YES"
"01","0101089","0101089-03","M","NO","YES",NA,"YES"
"01","0101089","0101089-04","M","NO","YES",NA,"YES"
"01","0101089","0101089-05","M","NO","YES",NA,"YES"
"01","0101089","0101089-06","M","NO","YES",NA,"YES"
"01","0101089","0101089-07","F","NO","YES",NA,"YES"
"01","0101089","0101089-08","F","NO","YES",NA,"YES"
"01","0101090","0101090-01","M","NO","YES",NA,"YES"
"01","0101090","0101090-02","M","YES","YES","NO","YES"
"01","0101090","0101090-03","M","NO","YES",NA,"YES"
"01","0101090","0101090-04","M","NO","YES",NA,"YES"
"01","0101090","0101090-05","F","NO","YES",NA,"YES"
"01","0101090","0101090-06","F","NO","YES",NA,"YES"
"01","0101090","0101090-07","F","NO","YES",NA,"YES"
"01","0101091","0101091-01","M","NO","YES",NA,"YES"
"01","0101091","0101091-02","M","NO","YES",NA,"YES"
"01","0101091","0101091-03","M","NO","YES",NA,"YES"
"01","0101091","0101091-04","M","NO","YES",NA,"YES"
"01","0101091","0101091-05","F","NO","YES",NA,"YES"
"01","0101091","0101091-06","F","NO","YES",NA,"YES"
"01","0101092","0101092-01","M","YES","YES","NO","YES"
"01","0101092","0101092-02","M","NO","YES",NA,"YES"
"01","0101092","0101092-03","M","YES","YES","NO","YES"
"01","0101092","0101092-04","M","NO","YES",NA,"YES"
"01","0101092","0101092-05","M","YES","YES","NO","YES"
"01","0101092","0101092-06","M","YES","YES","NO","YES"
"01","0101092","0101092-07","F","NO","YES",NA,"YES"
"01","0101092","0101092-08","F","NO","YES",NA,"YES"
"01","0101092","0101092-09","F","NO","YES",NA,"YES"
"01","0101092","0101092-10","F","NO","YES",NA,"YES"
"01","0101093","0101093-01","M","NO","YES",NA,"YES"
"01","0101093","0101093-02","M","YES","YES","NO","YES"
"01","0101093","0101093-03","F","NO","YES",NA,"YES"
"01","0101093","0101093-04","F","NO","YES",NA,"YES"
"01","0101094","0101094-01","M","NO","YES",NA,"YES"
"01","0101094","0101094-02","M","YES","YES","NO","YES"
"01","0101094","0101094-03","M","NO","YES",NA,"YES"
"01","0101094","0101094-04","M","NO","YES",NA,"YES"
"01","0101094","0101094-05","F","NO","YES",NA,"YES"
"01","0101094","0101094-06","F","NO","YES",NA,"YES"
"01","0101095","0101095-01","M","YES","YES","NO","YES"
"01","0101095","0101095-02","M","YES","YES","NO","YES"
"01","0101095","0101095-03","M","NO","YES",NA,"YES"
"01","0101095","0101095-04","F","NO","YES",NA,"YES"
"01","0101095","0101095-05","F","NO","YES",NA,"YES"
"01","0101095","0101095-06","F","NO","YES",NA,"YES"
"01","0101096","0101096-01","M","YES","YES","YES","YES"
"01","0101096","0101096-02","M","NO","YES",NA,"YES"
"01","0101096","0101096-03","M","NO","YES",NA,"YES"
"01","0101096","0101096-04","M","NO","YES",NA,"YES"
"01","0101096","0101096-05","M","NO","YES",NA,"YES"
"01","0101096","0101096-06","M","NO","YES",NA,"YES"
"01","0101096","0101096-07","F","NO","YES",NA,"YES"
"01","0101096","0101096-08","F","NO","YES",NA,"YES"
"01","0101096","0101096-09","F","NO","YES",NA,"YES"
"01","0101097","0101097-01","M","NO","YES",NA,"YES"
"01","0101097","0101097-02","M","YES","YES","YES","YES"
"01","0101097","0101097-03","M","NO","YES",NA,"YES"
"01","0101097","0101097-04","F","NO","YES",NA,"YES"
"01","0101097","0101097-05","F","NO","YES",NA,"YES"
"01","0101098","0101098-01","M","NO","YES",NA,"YES"
"01","0101098","0101098-02","M","NO","YES",NA,"YES"
"01","0101098","0101098-03","F","NO","YES",NA,"YES"
"01","0101099","0101099-01","M","NO","YES",NA,"YES"
"01","0101099","0101099-02","M","NO","YES",NA,"YES"
"01","0101099","0101099-03","M","NO","YES",NA,"YES"
"01","0101099","0101099-04","M","NO","YES",NA,"YES"
"01","0101099","0101099-05","M","NO","YES",NA,"YES"
"01","0101099","0101099-06","F","NO","YES",NA,"YES"
"01","0101099","0101099-07","F","NO","YES",NA,"YES"
"01","0101099","0101099-08","F","NO","YES",NA,"YES"
"01","0101099","0101099-09","F","NO","YES",NA,"YES"
"01","0101099","0101099-10","F","NO","YES",NA,"YES"
"01","0101100","0101100-01","M","NO","YES",NA,"YES"
"01","0101100","0101100-02","M","NO","YES",NA,"YES"
"01","0101100","0101100-03","M","NO","YES",NA,"YES"
"01","0101100","0101100-04","M","NO","YES",NA,"YES"
"01","0101100","0101100-05","M","NO","YES",NA,"YES"
"01","0101100","0101100-06","M","NO","YES",NA,"YES"
"01","0101100","0101100-07","F","YES","YES","NO","YES"
"01","0101100","0101100-08","F","YES","YES","NO","YES"
"01","0101100","0101100-09","F","YES","YES","NO","YES"
"01","0101100","0101100-10","F","YES","YES","NO","YES"
"01","0101100","0101100-11","F","YES","YES","NO","YES"
"01","0101100","0101100-12","F","YES","YES","NO","YES"
"01","0101100","0101100-13","F","YES","YES","NO","YES"
"01","0101101","0101101-01","M","NO","YES",NA,"YES"
"01","0101101","0101101-02","M","NO","YES",NA,"YES"
"01","0101101","0101101-03","M","NO","YES",NA,"YES"
"01","0101101","0101101-04","M","NO","YES",NA,"YES"
"01","0101101","0101101-05","M","NO","YES",NA,"YES"
"01","0101101","0101101-06","M","NO","YES",NA,"YES"
"01","0101101","0101101-07","M","NO","YES",NA,"YES"
"01","0101101","0101101-08","M","NO","YES",NA,"YES"
"01","0101101","0101101-09","M","NO","YES",NA,"YES"
"01","0101101","0101101-10","M","NO","YES",NA,"YES"
"01","0101101","0101101-11","F","YES","YES","YES","YES"
"01","0101101","0101101-12","F","NO","YES",NA,"YES"
"01","0101101","0101101-13","F","NO","YES",NA,"YES"
"01","0101101","0101101-14","F","NO","YES",NA,"YES"
"01","0101101","0101101-15","F","NO","YES",NA,"YES"
"01","0101101","0101101-16","F","NO","YES",NA,"YES"
"01","0101102","0101102-01","M","NO","YES",NA,"YES"
"01","0101102","0101102-02","M","NO","YES",NA,"YES"
"01","0101102","0101102-03","M","NO","YES",NA,"YES"
"01","0101102","0101102-04","M","NO","YES",NA,"YES"
"01","0101102","0101102-05","F","NO","YES",NA,"YES"
"01","0101102","0101102-06","F","NO","YES",NA,"YES"
"01","0101102","0101102-07","F","NO","YES",NA,"YES"
"01","0101103","0101103-01","M","NO","YES",NA,"YES"
"01","0101103","0101103-02","M","NO","YES",NA,"YES"
"01","0101103","0101103-03","M","NO","YES",NA,"YES"
"01","0101103","0101103-04","M","YES","YES","YES","YES"
"01","0101103","0101103-05","M","NO","YES",NA,"YES"
"01","0101103","0101103-06","M","NO","YES",NA,"YES"
"01","0101103","0101103-07","F","NO","YES",NA,"YES"
"01","0101103","0101103-08","F","NO","YES",NA,"YES"
"01","0101103","0101103-09","F","NO","YES",NA,"YES"
"01","0101103","0101103-10","F","NO","YES",NA,"YES"
"01","0101103","0101103-11","F","NO","YES",NA,"YES"
"01","0101104","0101104-01","M","NO","YES",NA,"YES"
"01","0101104","0101104-02","M","NO","YES",NA,"YES"
"01","0101104","0101104-03","F","NO","YES",NA,"YES"
"01","0101104","0101104-04","F","NO","YES",NA,"YES"
"01","0101104","0101104-05","F","YES","NO","YES","YES"
"01","0101105","0101105-01","M","NO","YES",NA,"YES"
"01","0101105","0101105-02","M","NO","YES",NA,"YES"
"01","0101105","0101105-03","M","YES","YES","YES","YES"
"01","0101105","0101105-04","F","NO","YES",NA,"YES"
"01","0101105","0101105-05","F","NO","YES",NA,"YES"
"01","0101105","0101105-06","F","NO","YES",NA,"YES"
"01","0101106","0101106-01","M","NO","YES",NA,"YES"
"01","0101106","0101106-02","M","NO","YES",NA,"YES"
"01","0101106","0101106-03","M","NO","YES",NA,"YES"
"01","0101106","0101106-04","M","NO","YES",NA,"YES"
"01","0101106","0101106-05","F","NO","YES",NA,"YES"
"01","0101106","0101106-06","F","NO","YES",NA,"YES"
"01","0101107","0101107-01","M","NO","YES",NA,"YES"
"01","0101107","0101107-02","M","NO","YES",NA,"YES"
"01","0101107","0101107-03","M","NO","YES",NA,"YES"
"01","0101107","0101107-04","M","NO","YES",NA,"YES"
"01","0101107","0101107-05","F","NO","YES",NA,"YES"
"01","0101107","0101107-06","F","NO","YES",NA,"YES"
"01","0101108","0101108-01","M","YES","YES","NO","YES"
"01","0101108","0101108-02","M","NO","YES",NA,"YES"
"01","0101108","0101108-03","M","NO","YES",NA,"YES"
"01","0101108","0101108-04","M","NO","YES",NA,"YES"
"01","0101108","0101108-05","M","NO","YES",NA,"YES"
"01","0101108","0101108-06","F","NO","YES",NA,"YES"
"01","0101108","0101108-07","F","NO","YES",NA,"YES"
"01","0101108","0101108-08","F","NO","YES",NA,"YES"
"01","0101108","0101108-09","F","NO","YES",NA,"YES"
"01","0101109","0101109-01","M","NO","YES",NA,"YES"
"01","0101109","0101109-02","M","NO","YES",NA,"YES"
"01","0101109","0101109-03","F","YES","YES","NO","YES"
"01","0101109","0101109-04","F","YES","YES","NO","YES"
"01","0101110","0101110-01","M","NO","YES",NA,"YES"
"01","0101110","0101110-02","M","NO","YES",NA,"YES"
"01","0101110","0101110-03","M","NO","YES",NA,"YES"
"01","0101110","0101110-04","M","NO","YES",NA,"YES"
"01","0101110","0101110-05","M","NO","YES",NA,"YES"
"01","0101110","0101110-06","M","NO","YES",NA,"YES"
"01","0101110","0101110-07","M","YES","YES","NO","YES"
"01","0101110","0101110-08","F","NO","YES",NA,"YES"
"01","0101110","0101110-09","F","YES","YES","NO","YES"
"01","0101110","0101110-10","F","YES","YES","NO","YES"
"01","0101110","0101110-11","F","NO","YES",NA,"YES"
"01","0101111","0101111-01","M","NO","YES",NA,"YES"
"01","0101111","0101111-02","M","NO","YES",NA,"YES"
"01","0101111","0101111-03","M","NO","YES",NA,"YES"
"01","0101111","0101111-04","M","NO","YES",NA,"YES"
"01","0101111","0101111-05","M","NO","YES",NA,"YES"
"01","0101111","0101111-06","F","YES","YES","NO","YES"
"01","0101111","0101111-07","F","YES","YES","NO","YES"
"01","0101111","0101111-08","F","NO","YES",NA,"YES"
"01","0101111","0101111-09","F","NO","YES",NA,"YES"
"01","0101111","0101111-10","F","NO","YES",NA,"YES"
"01","0101112","0101112-01","M","NO","YES",NA,"YES"
"01","0101112","0101112-02","M","YES","YES","NO","YES"
"01","0101112","0101112-03","M","NO","YES",NA,"YES"
"01","0101112","0101112-04","F","NO","YES",NA,"YES"
"01","0101112","0101112-05","F","NO","YES",NA,"YES"
"01","0101113","0101113-01","M","NO","YES",NA,"YES"
"01","0101113","0101113-02","M","NO","YES",NA,"YES"
"01","0101113","0101113-03","M","NO","YES",NA,"YES"
"01","0101113","0101113-04","M","NO","YES",NA,"YES"
"01","0101113","0101113-05","M","NO","YES",NA,"YES"
"01","0101113","0101113-06","M","NO","YES",NA,"YES"
"01","0101113","0101113-07","M","NO","YES",NA,"YES"
"01","0101113","0101113-08","M","NO","YES",NA,"YES"
"01","0101113","0101113-09","F","YES","YES","NO","YES"
"01","0101113","0101113-10","F","NO","YES",NA,"YES"
"01","0101113","0101113-11","F","NO","YES",NA,"YES"
"01","0101113","0101113-12","F","NO","YES",NA,"YES"
"01","0101113","0101113-13","F","NO","YES",NA,"YES"
"01","0101114","0101114-01","M","NO","YES",NA,"YES"
"01","0101114","0101114-02","M","NO","YES",NA,"YES"
"01","0101114","0101114-03","M","NO","YES",NA,"YES"
"01","0101114","0101114-04","M","NO","YES",NA,"YES"
"01","0101114","0101114-05","M","NO","YES",NA,"YES"
"01","0101114","0101114-06","M","NO","YES",NA,"YES"
"01","0101114","0101114-07","M","NO","YES",NA,"YES"
"01","0101114","0101114-08","F","NO","YES",NA,"YES"
"01","0101114","0101114-09","F","NO","YES",NA,"YES"
