"province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_location_eng","pc_name_dari","pc_location_dari","planned_2014","ps_planned_count","ps_male","ps_fem","prelim_first_round_results_reporting","final_first_round_results_reporting","prelim_run_off_results_reporting","final_run_off_results_reporting","lat","lon"
"01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES","0101092","Hazrat Yousuf Mosque","Rahmat Abad","مسجد حضرت يوسف","رحمت آباد","YES",3,2,1,"YES","YES","YES","YES",34.53525295,69.08319975
"01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES","0101093","Mohammad Qayam Khan Primary School","Sarai Heratiha","مکتب ابتدائیه محمد قایم خان","سراي هراتى ها","YES",3,2,1,"YES","YES","YES","YES",34.5145224300001,69.1075899800001
"01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES","0101094","Mir Ghulam Ghubar High School","Spin Kalai","لیسه میرغلام محمد غبار","سض كلي","YES",9,5,4,"YES","YES","YES","YES",34.52456944,69.10530277
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101095","Char Qala High School","Chahar Qala","ليسه چهار قلعه","جهار قلعه","YES",7,4,3,"YES","YES","YES","YES",34.48831938,69.1107471000001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101096","Imam-e-Hussain Mujtaba Mosque","Telegraph Center","مسجد امام حسن مجتبي","مركز تلكراف","YES",5,3,2,"YES","YES","YES","YES",34.5053098000001,69.11019392
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101097","Khatamul Anbia Madrassa","Qala-E-Nazer","مدرسه خاتم الانبيا","قلعه ناظر","YES",8,4,4,"YES","YES","YES","YES",34.50416285,69.10449717
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101098","Mohammad Asif Mayel High School","Qala-E-Nazer","ليسه محمد آصف مايل","قلعه ناظر","YES",8,4,4,"YES","YES","YES","YES",34.5056111100001,69.1060555500001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101099","Ali Naqi Mosque","Deh Qabil Village","مسجد علي نقی","قريه ده قابل","YES",3,2,1,"YES","YES","YES","YES",34.4987518400001,69.09900221
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101100","Gulkhana Secondary School","Deh Qabil Village","مکتب متوسطه گلخانه","قريه ده قابل","YES",12,7,5,"YES","YES","YES","YES",34.5007230300001,69.1019190800001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101101","Ahmadi Mosque","Dash Hai Haji Hussain","مسجد احمدي","داش هاي حاجى حسين","YES",5,3,2,"YES","YES","YES","YES",34.4944902600001,69.1146284500001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101102","Sarwar-e- Kaienat Mosque","Qala-E-Mohammad Hayat","مسجد سرور کائنات","قلعه همد حي١ت","YES",3,2,1,"YES","YES","YES","YES",34.48606017,69.098436116
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101103","Salman-e- Farsi Mosque","Qala-E-Abbas Quli","مسجد سلمان فارسي","قلعه عباس قلى","YES",6,3,3,"YES","YES","YES","YES",34.4783296300001,69.1055125800001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101104","Qala-e-Bakhtiar High School","Naw Abade Qala-E-Bakhtiar","لیسه قلعه بختیار","نوأباد قلعه بختيار","YES",8,4,4,"YES","YES","YES","YES",34.4716938600001,69.1143885000001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101105","Shah Wolayat Maab Mosque","Afshar-E-Darul Aman","مسجد شاه ولايت ماب","افشار دارالامان","YES",3,2,1,"YES","YES","YES","YES",34.46565378,69.11072483
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101106","Qaeem Al-e- Mohammad Mosque","Naw Abad Qala-E-Jabar Khan","مسجد قايم آل محمد","نو آباد قلعه جبار خان","YES",5,3,2,"YES","YES","YES","YES",34.4810654800001,69.08526003
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101107","Hazrat Rasool Mosque","Naw Abad Qala-E-Jabar Khan","مسجد حضرت رسول","نو آباد قلعه جبار خان","YES",5,3,2,"YES","YES","YES","YES",34.4850000000001,69.07927777
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101108","Sar Asiab Girls High School","Sar Asiab","ليسه نسوان سر آسياب","سر اسياب","YES",8,3,5,"YES","YES","YES","YES",34.4606583400001,69.12801439
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101109","Financial and Economics Institute","Darul Aman","انستیتوت مالی و حسابی","دارالامان","YES",9,5,4,"YES","YES","YES","YES",34.4792701600001,69.1228510300001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101110","Ali Shir-e-Khuda Mosque","Qala-E-Ali Mardan","مسجد علي شير خدا","قلعه على مردان","YES",4,2,2,"YES","YES","YES","YES",34.47999743,69.1151611200001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101111","Jafaria Mosque","Allawoudin","مسجد جعفريه","علاوالدين","YES",5,3,2,"YES","YES","YES","YES",34.4889166600001,69.1288888800001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101112","Tubercloses Institute","Darul Aman","انستيتوت توبرکلوز","دارالامان","YES",6,3,3,"YES","YES","YES","YES",34.4761045900001,69.1179633700001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101113","Baqerul Ulum Madrassa","Qala-E-Ainullah","مدرسه باقرالعلوم","قلعه عين الله","YES",6,3,3,"YES","YES","YES","YES",34.4858654400001,69.11399479
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101114","Abu Zar Ghafari Mosque","Pul-E-Sukhta","مسجد ابوذر غفاري","لل سوخته","YES",5,3,2,"YES","YES","YES","YES",34.5043629700001,69.1176088600001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101115","Jamia Islam Madrassa","Pul-E-Sukhta","مدرسه جامعۀ الاسلام","لل سوخته","YES",5,3,2,"YES","YES","YES","YES",34.5043839000001,69.11778594
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101116","Wahdat Mosque","Pul-E-Wahdat","مسجد وحدت","يل وحدت","YES",5,2,3,"YES","YES","YES","YES",34.5042102100001,69.12549942
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101117","Takia Khana-e-Wahdat","Pul-E-Wahdat","تکيه خانه وحدت","يل وحدت","YES",4,2,2,"YES","YES","YES","YES",34.50269632,69.12557806
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101118","Ummulbanin High School","Qala-E-Shahada","لیسه ام البنین","قلعه شهاده","YES",8,4,4,"YES","YES","YES","YES",34.50246264,69.12148858
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101119","6th Nahia Center","6Th Nahia Center","مرکز ناحيه ششم","لركز١ ناحشه ١;*ل ا;*ا C","YES",5,3,2,"YES","YES","YES","YES",34.5030761600001,69.1363485
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101120","Abdul Ghani Mustaghni High School","Kart-E-Say","ليسه عبدالغني مستغني","كارته سه","YES",8,4,4,"YES","YES","YES","YES",34.4998515200001,69.13978599
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101121","Nabi Akram Mosque","Phase Iii Of Haji Nabi Township","مسجد نبی اکرم","فازسوم سيركا حاجى نبى","YES",6,3,3,"YES","YES","YES","YES",34.47718065,69.0804252300001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101122","Mohammadia Mosque","Kart-E-3","مسجد محمديه","كارته سه","YES",5,3,2,"YES","YES","YES","YES",34.4952211400001,69.13705316
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101123","Resalat Madrassa","Qala-E-Wazir","مدرسه رسالت","قلعه وزير","YES",6,3,3,"YES","YES","YES","YES",34.499387,69.1319405400001
"01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES","0101124","Safid Mosque","Qala-E-Wazir","مسجد سفيد","قلعه وزير","YES",4,2,2,"YES","YES","YES","YES",34.4925901500001,69.1236166300001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101125","Khushhal Khan High School","Chehel Seton Road","ليسه خوشحال خان",NA,"YES",8,4,4,"YES","YES","YES","YES",34.4994417800001,69.15752941
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101126","Mehrabuddin High School","Chehel Seton Road-Deh Dana","لیسه محراب الدین","سركا حهلستون - ده دانا","YES",8,4,4,"YES","YES","YES","YES",34.4708282,69.14036366
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101127","Technical Institute","Tani Kot","انستیتوت تخنيکي","تنى كوت","YES",7,4,3,"YES","YES","YES","YES",34.4781079200001,69.1646172700001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101128","Ataullah Faizani Secondary School","Se Rahi Allawoudin","مکتب متوسطه عطاالله فیضانی","سه راهى علاوالدين","YES",9,5,4,"YES","YES","YES","YES",34.4768716510001,69.137721625
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101129","Ghazi Adi Girls High School","Tani Kot","ليسه نسوان غازي ادي","تنى كوت","YES",8,3,5,"YES","YES","YES","YES",34.4730868400001,69.16026531
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101130","Sultan Razia Girls High School","Bagh-E-Raees","ليسه نسوان سلطان راضيه","باغ رييس","YES",9,3,6,"YES","YES","YES","YES",34.49059366,69.15713866
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101131","Family Haie Reshkhur High School","Family Haie Reshkhur","ليسه فاميلي هاي ريش خور","فاميلي هاي ريش خور","YES",6,3,3,"YES","YES","YES","YES",34.43177569,69.13631605
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101132","Habibia High School","Darul Aman Road","ليسه حبيبيه","سركط دارالامان","YES",7,4,3,"YES","YES","YES","YES",34.5021985700001,69.1483955
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101133","Ayub Khan Mosque","Ayub Khan Mina","مسجد ايوب خان","ايوب خان مينه","YES",3,2,1,"YES","YES","YES","YES",34.498043,69.1466030000001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101134","Ghazi Abdullah High School","Qala-E-Asfandiar","ليسه غازي عبدالله","قلعه اسفنديار","YES",7,4,3,"YES","YES","YES","YES",34.44527506,69.1327312000001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101135","Chehal Suton Girls High School","Noh Burje Chehel Seton","ليسه نسوان چهلستون","نه برجه جهلستون","YES",5,2,3,"YES","YES","YES","YES",34.46296749,69.1517514300001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101136","Hazrat Nabawi Mosque","Wasil Abad","مسجد حضرت نبوي","واصل آباد","YES",3,2,1,"YES","YES","YES","YES",34.48706725,69.1596948
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101137","Lais Bin-e-Qais Mosque","Reshkhure Sufla","مسجد لیث بن قیس","ريشخور سغلى","YES",5,3,2,"YES","YES","YES","YES",34.4336415600001,69.1301143300001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101138","Guzargah Girls High School","Guzargah","ليسه نسوان گذرگاه","كذركاه","YES",7,3,4,"YES","YES","YES","YES",34.5051,69.153
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101139","Omra Khan High School","Wasil Abad","ليسه عمرا خان","واصل آباد","YES",7,4,3,"YES","YES","YES","YES",34.48385439,69.1655707800001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101140","Imini Girls High School","Jangalak","ليسه نسوان ايميني","جنكلكت","YES",6,3,3,"YES","YES","YES","YES",34.4972085600001,69.15565308
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101141","Deh Dana Girls High School","Deh Dana","ليسه نسوان ده دانا","ده دانا","YES",6,2,4,"YES","YES","YES","YES",34.4696,69.13353
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101142","Eidgah Mosque","Chehel Seton","مسجد عيد گاه","جهلستون","YES",3,2,1,"YES","YES","YES","YES",34.46201827,69.1607590400001
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101143","Aqa Ali Shams High School","Aqa Ali Shams, Chehel Seton","لیسه عالی آقا علی شمس",NA,"YES",6,3,3,"YES","YES","YES","YES",34.48033,69.15498
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101144","Ibrahim Khalil Mosque","Dugh Abad Shashdarak","مسجد جامع ابراهیم خلیل","دوغ اباد شش دركط","YES",4,3,1,"YES","YES","YES","YES",34.4620173600001,69.1608163
"01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES","0101145","Mohammadia Mosque","Jaie Raies","مسجد جامع محمدیه","جاي رييس","YES",4,3,1,"YES","YES","YES","YES",34.4803987300001,69.1365289100001
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101146","Abdul Hai Habibi High School","Qalacha","ليسه عبدالحي حبيبي","قلعحه","YES",6,3,3,"YES","YES","YES","YES",34.4911606,69.2136748800001
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101147","Sayed Noor Mohammad Shah Mina Girls High School","Sar-E-Tapa Kart-E-Naw","لیسه نسوان سید نورمحمد شاه مینه","سر تيه كارته نو","YES",8,3,5,"YES","YES","YES","YES",34.51260057,69.22757214
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101148","Qala-e-Hashmat Khan High School","Baghcha-E-Said","لیسه قلعه حشمت خان","باغحه سعشد","YES",6,3,3,"YES","YES","YES","YES",34.50042111,69.18859319
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101149","Sayed Noor Muhammad Shah Mina Boys High School","Hesa-E-Alef, Sarak Se Kart-E-Naw","لیسه ذکور سید نورمحمد شاه مینه","حصه الف سركا سه كارته نو","YES",5,4,1,"YES","YES","YES","YES",34.5070058300001,69.2243914700001
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101150","Tottia High School","Sarak-E- 13, Kart-E-Naw","لیسه توتیا","سركط ٣ ١ كارته نو","YES",6,3,3,"YES","YES","YES","YES",34.5127251400001,69.23135913
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101151","Zabihullah Esmati High School","200 Family","لیسه ذبیح الله عصمتی","دوصد فاميلى","YES",7,4,3,"YES","YES","YES","YES",34.4863444100001,69.22431463
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101152","Abdul Rahman Pazhwak High School","Proja-E-Rahman Mina","لیسه عبدالرحمن پژواک","يرونه رحمن مينه","YES",5,4,1,"YES","YES","YES","YES",34.48591427,69.22413322
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101153","Mohammad Hashim Maiwandwal High School","Sarak-E-3 Rahman Mina","لیسه محمدهاشم میوند وال","سركا سه رحمن مينه","YES",5,3,2,"YES","YES","YES","YES",34.506806,69.224282
"01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES","0101154","Shahrak-e-Talaie Mosque","Shahrak Talaie","مسجد جامع شهرک طلائی","شهركط طلايى","YES",5,3,2,"YES","YES","YES","YES",34.5131819500001,69.21789959
