"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_name_pashto","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","district_or_subdivision_name_pashto","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2018","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209277","Jehan Khan Mosque","مسجدجهان خان","مسجدجهان خان","Jehan Khan ","جهان خان","جهان خان","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209278","Kharbed Mir Abad School","مکتب خاربید میرآباد","مکتب خاربید میرآباد","Mir Abad ","میرآباد","میرآباد","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209279","Zardaalogak School","مكتب زرد آلوگك","مكتب زرد آلوگك","Zardaalogak","زرد الوگک","زرد الوگک","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209280","Negal Mosque","مسجد نگل","مسجد نگل","Negal ","نگل","نگل","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209281","Chinar Mosque","مسجد چنار","مسجد چنار","Chinar village ","قریه چنار","قریه چنار","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209282","Ghori Mosque","مسجد غوری","مسجد غوری","Ghori village ","قریه غوری","قریه غوری","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209283","Zahrak Mosque","مسجد ظهرک","مسجد ظهرک","Zahrak village ","قریه ظهرک","قریه ظهرک","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209284","Kartoon Mosque","مسجد کارتون","مسجد کارتون","Kartoon ","کارتون","کارتون","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209285","SehDerakht School","مکتب سه درخت","مکتب سه درخت","Seh Derakht ","سه درخت","سه درخت","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209286","Karrochah Secondary School","مکتب متوسطه کروچه","مکتب متوسطه کروچه","Karrochah ","کروچه","کروچه","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209287","Tazarbed Secondary School","مکتب متوسطه تزربید","مکتب متوسطه تزربید","Tazarbed village ","قریه تزربید","قریه تزربید","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209288","Deh Khar Mosque","مسجد ده خار","مسجد ده خار","Deh Khar ","ده خار","ده خار","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209289","Hamish Afghani Mosque","مسجد هامش افغانی","مسجد هامش افغانی","Hamish village ","قریه هامش","قریه هامش","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209290","Darah Bast Mosque","مسجد دره بست","مسجد دره بست","Darah Bast ","دره بست","دره بست","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209291","Sherzad School","مکتب شیرزاد","مکتب شیرزاد","Sherzad village ","قریه شیرزاد","قریه شیرزاد","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209292","Takhab Mosque","مسجد تخاب","مسجد تخاب","Takhab ","تخاب","تخاب","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209293","Qalla Mulla Ata Mosque","مسجدقلعه ملا عطا","مسجدقلعه ملا عطا","Qalla Mulla Ata","قلعه ملا عطا","قلعه ملا عطا","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209294","Gelah Chashmah tent","خیمه گله چشمه","خیمه گله چشمه","Gelah Chashmah village ","قریه گله چشمه","قریه گله چشمه","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210295","Hazrat Mohammad Mosque","مسجد حضرت محمد (ص)","مسجد حضرت محمد (ص)","Haqbeel Ulya village ","قریه حقبیل علیا","قریه حقبیل علیا","YES",3,3,"YES","YES","no change","New",1294,67,2,0,4,0,0,55,6,1227,669,558,0,0,669,558,1227
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210296","Shar Sharah village Mosque","مسجد قریه شرشره","مسجد قریه شرشره","Shar Sharah village village","قریه شرشره","قریه شرشره","YES",3,3,"YES","YES","no change","Old",1376,56,0,0,4,0,0,38,14,1135,641,494,185,0,753,567,1320
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210297","Hazrat Omer Mosque","مسجد حضرت عمر (رض)","مسجد حضرت عمر (رض)","Mughul Ha village ","قریه مغول ها","قریه مغول ها","YES",1,1,"YES","YES","no change","New",738,68,21,0,6,0,0,12,29,669,461,208,1,0,462,208,670
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210298","Khosh Asb Darah Jabal School","مکتب خوش اسب دره جبال","مکتب خوش اسب دره جبال","Darah Jabal","دره جبال","دره جبال","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210299","Gelah Chaghar Jame Mosque","مسجد جامع گله چغر","مسجد جامع گله چغر","Gelah Chaghar village ","قریه گله چغر","قریه گله چغر","YES",2,2,"YES","YES","no change","Old",1126,105,27,0,25,0,0,30,23,1021,529,492,0,0,529,492,1021
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210300","School near Chah Khwajah Alkhund","مکتب نزدیک چاه خواجه الخند","مکتب نزدیک چاه خواجه الخند","Khwajah Alkhund","خواجه الخند","خواجه الخند","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210301","Zindah Hashm School","مکتب زنده حشم","مکتب زنده حشم","Zindah Hashm village ","قریه زنده حشم","قریه زنده حشم","YES",2,2,"YES","YES","no change","Old",960,33,13,0,7,0,0,2,11,927,550,377,0,0,550,377,927
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210302","Khwajah Qalander School","مکتب خواجه قلندر","مکتب خواجه قلندر","Khwajah Qalander ","خواجه قلندر","خواجه قلندر","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210303","Khwajah Shahab School ","مکتب خواجه شهاب","مکتب خواجه شهاب","Khwajah Shahab ","خواجه شهاب","خواجه شهاب","YES",2,2,"YES","YES","no change","Old",936,69,27,0,6,0,0,34,2,867,576,291,0,0,576,291,867
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210304","Joi Sultani Secondary School","مکتب متوسطه جوی سلطانی","مکتب متوسطه جوی سلطانی","Joi Sultani village ","قریه جوی سلطانی","قریه جوی سلطانی","YES",5,4,"YES","YES","no change","Old",1694,76,43,0,7,0,0,19,7,1597,764,833,21,0,783,835,1618
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210305","Karez Zaman Jame Mosque","مسجد جامع کاریز زمان","مسجد جامع کاریز زمان","Karez Zaman village","قریه کاریز زمان","قریه کاریز زمان","YES",3,3,"YES","YES","no change","Old",1506,47,12,0,11,0,0,12,12,1453,876,577,6,0,882,577,1459
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210306","Hazrat Abu Baker Sediq Mosque","مسجد حضرت ابوبکر صدیق","مسجد حضرت ابوبکر صدیق","Tabaq Bardad","طبق برداد","طبق برداد","NO",NA,NA,"NO","NO","dropped","New",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210307","Old Bazar Mosque","مسجد بازار کهنه","مسجد بازار کهنه","Old Bazar (Bazar Kuhnah)","بازار کهنه","بازار کهنه","YES",1,1,"YES","YES","no change","Old",1801,104,22,0,16,0,0,32,34,1695,1198,497,2,0,1200,497,1697
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210308","Pesaran kaklam Awal Secondary School","مکتب متوسطه پسران ککلم اول","مکتب متوسطه پسران ککلم اول","District Center","مرکز ولسوالی","مرکز ولسوالی","YES",4,4,"YES","YES","no change","Old",2008,153,16,0,10,0,0,87,40,1855,1310,545,0,0,1310,545,1855
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210309","Haji Abdul Hamid Mosque","مسجد حاجی عبدالحمید","مسجد حاجی عبدالحمید","Arbab Ata Mohammad village","قریه ارباب عطامحمد","قریه ارباب عطامحمد","YES",3,3,"YES","YES","no change","New",1213,36,13,0,6,0,0,15,2,1176,774,402,1,0,775,402,1177
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210310","Lehr e Surkh Jame Mosque","مسجد جامع لهر سرخ","مسجد جامع لهر سرخ","Lehr e Surkh Ghori village ","قریه لهر سرخ غوری","قریه لهر سرخ غوری","YES",3,3,"YES","YES","no change","Old",1176,27,4,0,3,0,0,16,4,1149,916,233,0,0,916,233,1149
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210311","Masjid Biland Mosque, Mohammad Abad CHashmah Khaf*","مسجد بلند محمد آباد چشمه خافی مردانه","مسجد بلند محمد آباد چشمه خافی مردانه","CHashmah Khafi village","قریه چشمه خافی","قریه چشمه خافی","YES",2,2,"YES","YES","no change","Old",564,15,2,0,4,0,0,4,5,549,309,240,0,0,309,240,549
"32","HERAT","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","3210","KUSHK KUHNA","کشک کهنه","کشک کهنه","NO","3210312","Khwajah Chakaab Boys School","مکتب پسرانه خواجه چکاب","مکتب پسرانه خواجه چکاب","Khwajah Chakaab ","خواجه چکاب","خواجه چکاب","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211313","Gandum Manah Jame Mosque","مسجد جامع گندم منه","مسجد جامع گندم منه","Gandum Manah ","گندم منه","گندم منه","YES",4,4,"YES","YES","no change","Old",1848,97,19,0,3,0,0,2,73,1751,782,969,0,0,782,969,1751
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211314","Abdullah Khan Jame Mosque","مسجدجامع عبدالله خان","مسجدجامع عبدالله خان","Yakhdan","یخدان","یخدان","YES",4,4,"YES","YES","no change","Old",1968,80,54,0,10,0,0,4,12,1888,870,1018,0,0,870,1018,1888
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211315","Qaisan Jame Mosque","مسجد جامع قیسان","مسجد جامع قیسان","Mahal Faqedan","محل فاقدان","محل فاقدان","YES",4,4,"YES","YES","no change","Old",1962,75,29,0,8,0,0,16,22,1887,904,983,0,0,904,983,1887
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211316","Wazir Akbar Khan School ","مکتب وزیر اکبر خان","مکتب وزیر اکبر خان","District Center 2 ","مرکز ولسوالی دوم","مرکز ولسوالی دوم","YES",5,5,"YES","YES","no change","Old",2616,77,40,0,11,0,0,3,23,2538,1419,1119,1,0,1420,1119,2539
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211317","Girls School, District Center , Hospital Road","مکتب دخترانه مرکز ولسوالی سرک شفاخانه","مکتب دخترانه مرکز ولسوالی سرک شفاخانه","District Center , Hospital Road","مرکز ولسوالی سرک شفاخانه","مرکز ولسوالی سرک شفاخانه","YES",6,6,"YES","YES","no change","Old",3108,93,39,0,9,0,0,14,31,3005,1365,1640,10,0,1367,1648,3015
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211318","Khwajah Jamaan Jame Mosque","مسجدجامع خواجه جمعان","مسجدجامع خواجه جمعان","Sunduq Adalat","صندق عدالت","صندق عدالت","YES",2,2,"YES","YES","no change","New",894,50,38,0,5,0,0,7,0,843,161,682,1,0,161,683,844
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211319","Mawlawi Seraj Mosque","مسجد مولوی سراج","مسجد مولوی سراج","Mahat Tahiryan","محل طاهریان","محل طاهریان","YES",5,3,"YES","YES","no change","Old",2736,102,24,1,15,0,0,3,59,2633,1495,1138,1,0,1495,1139,2634
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211320","Sar Asyab Mosque","مسجد سرآسیاب","مسجد سرآسیاب","Sar Asyab Center","مرکز سر آسیاب","مرکز سر آسیاب","YES",4,4,"YES","YES","no change","Old",1680,47,8,0,15,0,0,7,17,1632,764,868,1,0,764,869,1633
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211321","Ghinjan Mosque","مسجدغنجان","مسجدغنجان","Ghinjan ","مرکز غنجان","مرکز غنجان","YES",3,3,"YES","YES","no change","Old",1434,44,24,0,6,0,0,5,9,1387,585,802,3,0,588,802,1390
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211322","Balouch ha Mosque","مسجدبلوچ ها","مسجدبلوچ ها","Balouch ha village","قریه بلوچ ها","قریه بلوچ ها","YES",2,2,"YES","YES","no change","Old",486,22,18,0,2,0,0,1,1,459,161,298,5,0,165,299,464
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211323","Astanan Primary School","مکتب ابتدایی استونان","مکتب ابتدایی استونان","Astanan village, near Main Road","قریه استانان جوارسرک عمومی","قریه استانان جوارسرک عمومی","YES",4,4,"YES","YES","no change","Old",2256,78,31,0,17,0,0,3,27,2178,1169,1009,0,0,1169,1009,2178
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211324","Nawabad School","مکتب نو آباد","مکتب نو آباد","Barna Bad","برنا باد","برنا باد","YES",3,3,"YES","YES","no change","Old",1260,67,58,0,2,0,0,4,3,1192,637,555,1,0,638,555,1193
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211325","Barnabad girls School","مکتب دخترانه برنآباد زنانه","مکتب دخترانه برنآباد زنانه","Barnabad village ","قریه برنآباد","قریه برنآباد","YES",5,5,"YES","YES","no change","Old",2549,40,24,1,7,0,0,6,2,2507,1178,1329,2,0,1178,1331,2509
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211326","Rouj Jame Mosque","مسجد جامع روج","مسجد جامع روج","Rouj village","قریه روج","قریه روج","YES",4,4,"YES","YES","no change","Relocated",1746,73,62,0,4,0,0,2,5,1673,723,950,0,0,723,950,1673
"32","HERAT","3211","GHORYAN","غوریان","غوریان","3211","GHORYAN","غوریان","غوریان","NO","3211327","Sabol Jame Mosque","مسجد جامع سبول","مسجد جامع سبول","Sabol village ","قریه سبول","قریه سبول","YES",6,0,"YES","NO","no change","Old",3024,110,87,0,10,0,0,7,6,2912,1486,1426,2,0,1487,1427,2914
