pc_code_18,pc_code_14,site_2018,site_2014,matched,matched_by,center_status,dropped_from_14,code_change,merger,pc_name_eng_18,pc_name_dari_18,iec_2018_assessment_report_status,pc_name_eng_14,pc_name_dari_14,lat_14,lon_14,coord_14_18_discrepancy_in_meters
0101108,0101100,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Gul Khana Secondary School,مکتب متوسطه گلخانه,Old,Gulkhana Secondary School,مکتب متوسطه گلخانه,34.5007230300001,69.1019190800001,26.0663670996316
0101109,0101107,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Hazrat e Rasoul Mosque,مسجد حضرت رسول,Old,Hazrat Rasool Mosque,مسجد حضرت رسول,34.4850000000001,69.07927777,11.7827205660003
0101110,0101121,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Nabi Akram Mosque,مسجد نبی اکرم,Old,Nabi Akram Mosque,مسجد نبی اکرم,34.47718065,69.0804252300001,145.389051588025
0101111,0101106,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Qayem Aale Mohammad Mosque,مسجد قايم آل محمد,Old,Qaeem Al-e- Mohammad Mosque,مسجد قايم آل محمد,34.4810654800001,69.08526003,15.8302821932469
0101112,0101102,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sarwar e Kainat Mosque,مسجد سرور کائنات,Old,Sarwar-e- Kaienat Mosque,مسجد سرور کائنات,34.48606017,69.098436116,9.56479596599503
0101113,0101095,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Chahar Qalla High School,ليسه چهار قلعه,Old,Char Qala High School,ليسه چهار قلعه,34.48831938,69.1107471000001,8.91476425449517
0101114,0101113,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Baqer ul Uloom Madrassah,مدرسه باقرالعلوم,Old,Baqerul Ulum Madrassa,مدرسه باقرالعلوم,34.4858654400001,69.11399479,1.49332373160979
0101115,0101103,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Salman e Farsi Mosque,مسجد سلمان فارسي,Old,Salman-e- Farsi Mosque,مسجد سلمان فارسي,34.4783296300001,69.1055125800001,2.17869211380326
0101116,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Safiullah Afzali High School,لیسه صفی الله افضلی,New,NA,NA,NA,NA,NA
0101117,0101137,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Lais Bin e Qais Mosque,مسجد لیث بن قیس,Old,Lais Bin-e-Qais Mosque,مسجد لیث بن قیس,34.4336415600001,69.1301143300001,6.90008602102903
0101118,0101131,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Family Haee Reeshkhor High School,ليسه فاميلي هاي ريش خور,Old,Family Haie Reshkhur High School,ليسه فاميلي هاي ريش خور,34.43177569,69.13631605,29.2521590856483
0101119,0101489,YES,YES,YES,PROXIMITY MATCH,Existing Site,NO,YES,NA,Qalla e Fatoh Ahmadia Mosque,مسجد احمدیه قلعه فتوح,Old,Ahmadia Qala-e- Fotoh Mosque,مسجد جامع احمدیه قلعه فتوح,34.44036957,69.1438425100001,14.9133746495116
0101120,0101134,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ghazi Abdullah High School,ليسه غازي عبدالله,Old,Ghazi Abdullah High School,ليسه غازي عبدالله,34.44527506,69.1327312000001,14.3172934144488
0101121,0101144,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ibrahim Khalil Jame Mosque,مسجد جامع ابراهیم خلیل,Old,Ibrahim Khalil Mosque,مسجد جامع ابراهیم خلیل,34.4620173600001,69.1608163,3052.17979187912
0101122,0101135,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Chehlsutoon Girls High School,ليسه نسوان چهلستون,Old,Chehal Suton Girls High School,ليسه نسوان چهلستون,34.46296749,69.1517514300001,16.4203156926974
0101123,0101142,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Eidgah Mosque,مسجد عيد گاه,Old,Eidgah Mosque,مسجد عيد گاه,34.46201827,69.1607590400001,3.02216973786465
0101124,0101129,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ghazi Ade Girls High School,ليسه نسوان غازي ادي,Old,Ghazi Adi Girls High School,ليسه نسوان غازي ادي,34.4730868400001,69.16026531,14.2304689344241
0101125,0101127,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Technical Institute,انستیتوت تخنيکي,Old,Technical Institute,انستیتوت تخنيکي,34.4781079200001,69.1646172700001,10.1751661896535
0101126,0101139,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Omara Khan High School,ليسه عمرا خان,Old,Omra Khan High School,ليسه عمرا خان,34.48385439,69.1655707800001,7.26258263216811
0101127,0101136,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Hazarat E Nabawi Mosque,مسجد حضرت نبوي,Old,Hazrat Nabawi Mosque,مسجد حضرت نبوي,34.48706725,69.1596948,401.454495183158
0101128,0101143,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Aaqa Ali Shams High Shool,لیسه عالی آقا علی شمس,Old,Aqa Ali Shams High School,لیسه عالی آقا علی شمس,34.48033,69.15498,309.778727093748
0101129,0101130,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sultan Razia Girls High School,ليسه نسوان سلطان راضيه,Old,Sultan Razia Girls High School,ليسه نسوان سلطان راضيه,34.49059366,69.15713866,11.8813965557816
0101130,0101140,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Aemeni Girls High School,ليسه نسوان ايميني,Old,Imini Girls High School,ليسه نسوان ايميني,34.4972085600001,69.15565308,19.3327492163575
0101131,0101125,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Khushal Khan High School,ليسه خوشحال خان,Old,Khushhal Khan High School,ليسه خوشحال خان,34.4994417800001,69.15752941,30.2566935244752
0101132,0101041,YES,YES,YES,MANUAL,Existing Site,NO,YES,NA,Guzargah Girls Secondary School,مکتب متوسطه نسوان گذرگاه,Old,Guzargah Girls Secondary School,مکتب متوسطه نسوان گذرگاه,34.5013888800001,69.1538888800001,62.505282352352
0101133,0101138,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Guzargah Girls High School,ليسه نسوان گذرگاه,Old,Guzargah Girls High School,ليسه نسوان گذرگاه,34.5051,69.153,126.285120976299
0101134,0101132,YES,YES,YES,MANUAL,Existing Site,NO,YES,NA,Habibia Girls High School,لیسه حبیبیه,Old,Habibia High School,ليسه حبيبيه,34.5021985700001,69.1483955,48.2800696136277
0101135,0101133,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ayub Khan Mosque,مسجد ايوب خان,Old,Ayub Khan Mosque,مسجد ايوب خان,34.498043,69.1466030000001,31.6888739868168
0101136,0101490,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sardar e Kabuli Girls High School,لیسه نسوان سردار کابلی,Old,Sardar Kabuli Girls High School,لیسه نسوان سردار کابلی,34.4845897110001,69.137403122,25.8292539623729
0101137,0101145,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Mohammadia Mosque,مسجد محمدیه,Relocated,Mohammadia Mosque,مسجد جامع محمدیه,34.4803987300001,69.1365289100001,110.414758454371
0101138,0101128,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ataullah Faizani Secondary School,مکتب متوسطه عطاالله فیضانی,Old,Ataullah Faizani Secondary School,مکتب متوسطه عطاالله فیضانی,34.4768716510001,69.137721625,9.97132554413463
0101139,0101141,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Deh Dana Girls High School,ليسه نسوان ده دانا,Old,Deh Dana Girls High School,ليسه نسوان ده دانا,34.4696,69.13353,147.960202717821
0101140,0101126,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Mehrabuddin High School,لیسه محراب الدین,Old,Mehrabuddin High School,لیسه محراب الدین,34.4708282,69.14036366,14.4281794103056
0101141,0101152,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Rahman e Pazhwak High School,لیسه عبدالرحمن پژواک,Old,Abdul Rahman Pazhwak High School,لیسه عبدالرحمن پژواک,34.48591427,69.22413322,82.2312108138798
0101142,0101151,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Zabihullah Esmati High School,لیسه ذبیح الله عصمتی,Old,Zabihullah Esmati High School,لیسه ذبیح الله عصمتی,34.4863444100001,69.22431463,915.320665594254
0101143,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Hazrat Bilal Mosque,مسجد حضرت بلال,New,NA,NA,NA,NA,NA
0101144,0101159,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Zakhil wa Mohmand Mosque,مسجد زاخیل و مهمند,Old,ZaKhel and Mohmand Mosque,مسجد زاخیل و مهمند,34.4968024100001,69.24466047,4.05695147547803
0101145,0101520,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Huzoor Hazrat Nabi Mosque,مسجد حضور حضرت نبی,Old,Hozoor Hazrat-e-Nabi Mosque,مسجد حضور حضرت نبی,34.5090996100001,69.2423275550001,898.889568187897
0101146,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Hazarat Bilal Mosque,مسجد حضرت بلال,Relocated,NA,NA,NA,NA,NA
0101147,0101161,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Omer Farooq Mosque,مسجد عمر فاروق,Old,Omar Farooq Mosque,مسجد عمر فاروق,34.5032859500001,69.23216671,10.5577608807452
0101148,0101158,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ahmadi Mosque,مسجد احمدي,Old,Ahmadi Mosque,مسجد احمدي,34.505900430000104,69.23463786,15.4401326834008
0101149,0101165,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ghaws Azam Dastagir Mosque,مسجد غوث اعظم دستگير,Old,Ghaws Azam Dastger Mosque,مسجد غوث اعظم دستگير,34.5090894700002,69.24231537,3.0536343763291
0101150,0101168,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Qader Jailani Mosque,مسجد عبد القادر جیلانی,Old,Abdul Qader Jilani Mosque,مسجد عبد القادر جیلانی,34.5131608300001,69.23491421,21.6809709103553
0101151,0101157,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sayed Noor Mohammad Shah Mohamadia Mosque,مسجد محمدیه سیدنورمحمد شاه,Old,Sayed Noor Mohammad Shah Mohammadia Mosque,مسجد محمدیه سیدنورمحمد شاه,34.5101216100001,69.2320002100001,3.27497806815858
0101152,0101150,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Totya High School,لیسه توتیا,Old,Tottia High School,لیسه توتیا,34.5127251400001,69.23135913,4.27662923555249
0101153,0101147,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sayed Noor Mohammad Shah Mena Girls High School,لیسه نسوان سید نورمحمد شاه مینه,Old,Sayed Noor Mohammad Shah Mina Girls High School,لیسه نسوان سید نورمحمد شاه مینه,34.51260057,69.22757214,321.978183983159
0101154,0101170,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Rahman Mena Girls High School,ليسه نسوان رحمن مينه,Old,Rahman Mina Girls High School,ليسه نسوان رحمن مينه,34.5068900000001,69.22478,15.7591830001179
0101155,0101149,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sayed Noor Mohammad Shah Mena Boys High School,لیسه ذکور سید نورمحمد شاه مینه,Old,Sayed Noor Muhammad Shah Mina Boys High School,لیسه ذکور سید نورمحمد شاه مینه,34.5070058300001,69.2243914700001,168.321198668921
0101156,0101173,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ranga Mosque,مسجد رنگه,Old,Ranga Mosque,مسجد رنگه,34.4935031700001,69.21166872,5.37250420508074
0101157,0101146,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Hai Habibi High School,ليسه عبدالحي حبيبي,Old,Abdul Hai Habibi High School,ليسه عبدالحي حبيبي,34.4911606,69.2136748800001,250.505012947397
0101158,0101491,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abubakar Sedique Mosque,مسجد ابوبکر صدیق,Old,Abu Baker Sediq Mosque,مسجد ابوبکر صدیق,34.50083333,69.215,9.66051737842107
0101159,0101175,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Usman Ghani Mosque,مسجد عثمان غنی,Old,Usman Ghani Mosque,مسجد عثمان غنی,34.50582706,69.2147490300001,5.78599666563079
0101160,0101162,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Shah Pacha Mosque,مسجد شاه  پاچا,Old,Shah Pacha Mosque,مسجد شاه  پاچا,34.509681,69.225044,1000.02222427781
0101161,0101519,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sarak e Awal Mosque,مسجد سرک اول,Old,Masjid Sarak Awal,مسجد سرک اول,34.5130314930001,69.2206886320001,124.172319060698
0101162,0101154,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Shahrak e Telayee Mosque,مسجد جامع شهرک طلائی,Old,Shahrak-e-Talaie Mosque,مسجد جامع شهرک طلائی,34.5131819500001,69.21789959,21.1713669756864
0101163,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Shaheed Abdul Sabour Fareed School,مکتب شهید عبدالصبورفرید,Relocated,NA,NA,NA,NA,NA
0101164,0101169,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Rahim Ghafourzai High School,لیسه عبدالرحیم غفورزی,Old,Abdul Rahim Ghaforzai High School,لیسه عبدالرحیم غفورزی,34.50951,69.21171,21.3998598510922
0101165,0101155,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Amena Fidawi Girls High School,ليسه نسوان آمينه فدوي,Old,Amina Fidawi Girls High School,ليسه نسوان آمينه فدوي,34.5052225400001,69.20667875,11.2535071112505
0101166,0101167,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Tapah e Balkh Mosque,مسجد تپه بلخ,Old,Tap-e- Balkh Mosque,مسجد تپه بلخ,34.5097743000001,69.2022187200001,6.44733231987066
0101167,0101156,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ustad Betab High School,ليسه استاد بيتاب,Old,Ustad Betab High School,ليسه استاد بيتاب,34.51379585,69.20136176,55.0967284878037
0101168,0101492,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ashab e Keram Mosque,مسجد اصحاب کرام,Old,Ashab-e- Keram Mosque,مسجد اصحاب کرام,34.5026198770001,69.1980916590001,76.3816265333283
0101169,0101148,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Qalla e Hashmat Khan High School,لیسه قلعه حشمت خان,Old,Qala-e-Hashmat Khan High School,لیسه قلعه حشمت خان,34.50042111,69.18859319,8.87725683185527
0101170,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Qalla e Hashmat Khan Secondary School,متوسطه قلعه حشمت خان,Relocated,NA,NA,NA,NA,NA
0101171,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Ilhaqya no.1 Abdul Hai Habibi High School,الحاقیه نمبر یک لیسه عبدالحی حبی,Relocated,NA,NA,NA,NA,NA
0101172,0101521,YES,YES,YES,MANUAL,Existing Site,NO,YES,NA,Noor Mohammad Mosque,مسجد نور محمد,Old,"Noor Mohammad Mosque, Kochi Center",مسجد نور محمد،مرکز کوچی,34.5495349290001,69.29869885,233.645495070676
0101173,0101189,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Paktya Kot Secondary School,مکتب متوسطه پکتيا کوت,Old,Paktia Kot Secondary School,مکتب متوسطه پکتيا کوت,34.5426447400001,69.2940462400001,17.9076093823255
0101174,0101176,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ali Ahmad Khan Popal High School,لیسه علی احمد خان پوپل,Old,Ali Ahmad Khan Popal High School,لیسه علی احمد خان پوپل,34.5383184300001,69.2606843100001,1342.73693142682
0101175,0101186,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Qabil Bye High School,لیسه عالی قابل بای,Old,Qabil Bai High School,لیسه عالی قابل بای,34.54707338,69.2334048800001,24.6787176049086
0101176,0101177,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Khwaja Rawash Secondary School,مکتب متوسطه خواجه رواش,Old,Khwaja Rawash Secondary School,مکتب متوسطه خواجه رواش,34.5535254500001,69.2231549200001,7.24751420717871
0101177,0101192,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Laghmani Ha Mosque,مسجد لغمانی ها,Old,Laghmani ha Mosque,مسجد لغمانی ها,34.5443500000001,69.219162,143.42991058119
0101178,0101188,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Block Awal Reyasat Hawa Shinasi (Block no. 1 Mete*,بلاک اول رياست هوا شناسي,Old,1st Block of Reyasat Hawa Shanasi,بلاک اول رياست هوا شناسي,34.5548863,69.2134389400001,16.5309760753953
0101179,0101187,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Mansour Halaaj Mosque,مسجد منصور هلاج,Old,Mansoor Helaj Mosque,مسجد منصور هلاج,34.5505555500001,69.2072222200001,24.0150946676023
0101180,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Shaheed Sardar Mohammad Daud Khan Mosque,شهید سردار محمد داود خان,Relocated,NA,NA,NA,NA,NA
0101181,0101179,YES,YES,YES,PROXIMITY MATCH,Existing Site,NO,YES,NA,IT and Telecommunications Institute,انستیتوت تکنالوژی معلوماتی و مخا,Old,Reyasat Banaye,ریاست بنائی,34.5380158600001,69.2089160200001,8.73925102590197
0101182,0101178,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Hazrat Mohammad Mustafa Mosque,مسجد حضرت محمد مصطفي,Old,Hazrat Mohammad Mustafa Mosque,مسجد حضرت محمد مصطفي,34.53627426,69.2061031800001,15.1980471929718
0101183,0101182,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Al Fatah High School,ليسه الفتح,Old,Alfath High School,ليسه الفتح,34.53786616,69.2013912900001,28.2288941478589
0101184,0101181,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Haji Abdul Qadeer High School,لیسه حاجی عبدالقدیر,Old,Haji Abdul Qadir High School,لیسه حاجی عبدالقدیر,34.53989118,69.2027940200001,18.720728465917
0101185,0101183,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abul Qasem Firdousi High School,ليسه ابوالقاسم فردوسي,Old,Abul Qasim Ferdawsi High School,ليسه ابوالقاسم فردوسي,34.5415653200001,69.2010282200001,23.6882769754669
0101186,0101180,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Bibi Mahro Boys High School,لیسه ذکور بی بی مهرو,Old,Bi Bi Mahru Boys High School,لیسه ذکور بی بی مهرو,34.54158814,69.19735547,28.841211580583
0101187,0101184,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Hadi Dawi High School,ليسه عبدالهادي داوي,Old,Abdul Hadi Dawi High School,ليسه عبدالهادي داوي,34.5378219100001,69.1963269200001,41.7327431472116
