"province_code","province_name_eng","district_sub_code","district_or_subdivision_name_eng","pc_code","pc_name_eng","pc_name_dari","planned_18","prelim_results_18","prelim_votes_18","final_results_18","final_votes_18","missing_vr_19","new_vr_19","vr_prelim_total_18","vr_final_total_18","vr_male_18","vr_fem_18","vr_kuchi_18","vr_sikh_18","vr_prelim_total_19","vr_male_19","vr_fem_19","vr_kuchi_19","vr_sikh_19","vr_total_change","vr_total_pct_change","vr_male_change","vr_male_pct_change","vr_fem_change","vr_fem_pct_change","vr_kuchi_change","vr_kuchi_pct_change","vr_sikh_change","vr_sikh_pct_change"
"06","Nangarhar","0601-05","JALALABAD NAHIA 05","0601041","Kochiano Jomat Mosque","کوچيانو جومات","YES","YES",1583,"YES",1574,"OK","NO CHANGE",4416,4229,3374,645,210,0,4242,3385,646,211,0,13,0.00307401276897612,11,0.0032602252519265,1,0.00155038759689922,1,0.00476190476190476,0,NA
"06","Nangarhar","0601-06","JALALABAD NAHIA 06","0601042","Hazrat Abas Primary School","حضرت عباس ابتدایه","YES","YES",745,"YES",745,"OK","NO CHANGE",4338,4198,2940,715,543,0,4201,2941,713,547,0,3,0.000714626012386851,1,0.000340136054421769,-2,-0.0027972027972028,4,0.00736648250460405,0,NA
"06","Nangarhar","0601-06","JALALABAD NAHIA 06","0601043","Nahia (District) no. 6 Building","دشپږمی ناحیی تعمیر","YES","YES",1102,"YES",1097,"OK","NO CHANGE",4602,4338,2782,1512,44,0,4357,2802,1511,44,0,19,0.00437989857076994,20,0.00718907260963336,-1,-0.000661375661375661,0,0,0,NA
"06","Nangarhar","0601-06","JALALABAD NAHIA 06","0601044","Najmul Jihad School","نجم الجهاد لیسه","YES","YES",1971,"YES",1971,"OK","NO CHANGE",6408,5930,4150,1499,281,0,5959,4170,1503,283,3,29,0.00489038785834739,20,0.00481927710843374,4,0.00266844563042028,2,0.00711743772241993,3,Inf
"06","Nangarhar","0601-06","JALALABAD NAHIA 06","0601045","Awale Hesae Primary School","اولي حصي ابتدایه مکتب","YES","YES",917,"YES",919,"OK","NO CHANGE",4092,3905,3020,500,385,0,3937,3038,508,389,2,32,0.00819462227912932,18,0.00596026490066225,8,0.016,4,0.0103896103896104,2,Inf
"06","Nangarhar","0601-06","JALALABAD NAHIA 06","0601046","Shahrak Sayaf Mosque","مسجد شهرک سیاف","YES","YES",741,"YES",739,"OK","NO CHANGE",1308,1254,842,253,159,0,1257,844,254,159,0,3,0.00239234449760766,2,0.00237529691211401,1,0.00395256916996047,0,0,0,NA
"06","Nangarhar","0602","BIHSOD","0602048","Gardeks Primary School","مکتب ابتدایه ګردیکس","YES","YES",785,"YES",773,"OK","NO CHANGE",4800,4595,2279,2261,55,0,3995,1705,2259,24,7,-600,-0.130576713819369,-574,-0.251864853005704,-2,-0.000884564352056612,-31,-0.563636363636364,7,Inf
"06","Nangarhar","0602","BIHSOD","0602049","Samar Khil School","ثمرخيل مکتب","YES","YES",1839,"YES",1863,"OK","NO CHANGE",6594,6258,3350,2874,34,0,6221,3342,2839,34,6,-37,-0.00591243208692873,-8,-0.00238805970149254,-35,-0.012178148921364,0,0,6,Inf
"06","Nangarhar","0602","BIHSOD","0602050","Saracha Ali Khan Boys High School","لیسه ذکور سراچه علی خان","YES","YES",702,"YES",716,"OK","NO CHANGE",1906,1723,1497,169,57,0,1713,1487,169,56,1,-10,-0.00580383052814858,-10,-0.00668002672010688,0,0,-1,-0.0175438596491228,1,Inf
"06","Nangarhar","0602","BIHSOD","0602051","Karez Kabir High School","کاریز کبیر لیسه","YES","YES",635,"YES",652,"OK","NO CHANGE",1613,1529,1112,417,0,0,1522,1107,415,0,0,-7,-0.00457815565729235,-5,-0.00449640287769784,-2,-0.00479616306954436,0,NA,0,NA
"06","Nangarhar","0602","BIHSOD","0602052","Hadah School","هډه  مکتب","YES","YES",989,"YES",989,"OK","NO CHANGE",1782,1612,1065,534,13,0,1607,1060,534,13,0,-5,-0.00310173697270471,-5,-0.00469483568075117,0,0,0,0,0,NA
"06","Nangarhar","0602","BIHSOD","0602053","Wazir Mohammad Gul Khan High School","وزیر محمد ګل خان لیسه","YES","YES",810,"YES",799,"OK","NO CHANGE",1878,1744,1098,621,25,0,1735,1091,616,25,3,-9,-0.0051605504587156,-7,-0.0063752276867031,-5,-0.00805152979066022,0,0,3,Inf
"06","Nangarhar","0602","BIHSOD","0602054","Shaheed Sardar Mohammad Daoud Khan High School","شهید سردار محمد داوود خان لیسه","YES","YES",1497,"YES",1477,"OK","NO CHANGE",2934,2859,1910,847,102,0,2856,1907,847,102,0,-3,-0.00104931794333683,-3,-0.00157068062827225,0,0,0,0,0,NA
"06","Nangarhar","0602","BIHSOD","0602055","Haji Haleem Mosque","حاجی حلیم مسجد","YES","YES",953,"YES",947,"OK","NO CHANGE",2274,2203,1549,586,68,0,2186,1537,580,68,1,-17,-0.00771674988651838,-12,-0.00774693350548741,-6,-0.0102389078498294,0,0,1,Inf
"06","Nangarhar","0602","BIHSOD","0602056","Haji Hafeez Mosque","حاجی حفیظ جومات","YES","YES",1687,"YES",1668,"OK","NO CHANGE",3162,3047,1833,1211,3,0,3040,1828,1209,3,0,-7,-0.00229734164752215,-5,-0.00272776868521549,-2,-0.00165152766308836,0,0,0,NA
"06","Nangarhar","0602","BIHSOD","0602057","Mohammadi Sahibzadah High School","محمدی صاحبزاده لیسه","YES","YES",2074,"YES",2541,"OK","NO CHANGE",6600,6391,4007,2274,110,0,6374,3991,2271,110,2,-17,-0.00265999061179784,-16,-0.00399301222859995,-3,-0.00131926121372032,0,0,2,Inf
"06","Nangarhar","0602","BIHSOD","0602058","Hazrat Abu Baker High School","حضرت ابوبکر صدیق لیسه","YES","YES",1102,"YES",1154,"OK","NO CHANGE",4799,4630,3454,1133,43,0,4571,3387,1129,43,12,-59,-0.0127429805615551,-67,-0.0193977996525767,-4,-0.00353045013239188,0,0,12,Inf
"06","Nangarhar","0602","BIHSOD","0602059","Qalla e Malakh School","قلعه ملخ مکتب","YES","YES",946,"YES",959,"OK","NO CHANGE",3600,3458,2247,1098,113,0,3444,2239,1093,112,0,-14,-0.00404858299595142,-8,-0.00356030262572319,-5,-0.00455373406193078,-1,-0.00884955752212389,0,NA
"06","Nangarhar","0602","BIHSOD","0602060","Banda Jomat Mosque","بانډه جومات","YES","YES",1715,"YES",1616,"OK","NO CHANGE",3600,3353,2170,1062,121,0,3347,2167,1058,121,1,-6,-0.00178944229048613,-3,-0.00138248847926267,-4,-0.00376647834274953,0,0,1,Inf
"06","Nangarhar","0602","BIHSOD","0602061","Haji Sarbiland Khan School","مکتب حاجی سربلند خان","YES","YES",1160,"YES",1027,"OK","NO CHANGE",2670,2486,1926,535,25,0,2483,1924,534,25,0,-3,-0.00120675784392599,-2,-0.00103842159916926,-1,-0.00186915887850467,0,0,0,NA
"06","Nangarhar","0602","BIHSOD","0602062","Shaheed Malang Jan High School","شهید ملنگ جان عالی لیسه","YES","YES",1214,"YES",1214,"OK","NO CHANGE",3000,2957,1660,1075,222,0,2958,1660,1075,222,1,1,0.000338180588434224,0,0,0,0,0,0,1,Inf
"06","Nangarhar","0602","BIHSOD","0602063","Wach Tangi High School","وچ تنګی لیسه","YES","YES",1496,"YES",1496,"OK","NO CHANGE",3600,3423,2286,1137,0,0,3420,2284,1136,0,0,-3,-0.000876424189307625,-2,-0.000874890638670166,-1,-0.000879507475813544,0,NA,0,NA
"06","Nangarhar","0602","BIHSOD","0602064","Baher Abad High School","بحرآباد لیسه","YES","YES",1297,"YES",1297,"OK","NO CHANGE",4200,3734,2512,1123,99,0,3726,2503,1123,99,1,-8,-0.00214247455811462,-9,-0.0035828025477707,0,0,0,0,1,Inf
"06","Nangarhar","0602","BIHSOD","0602065","Janan Khan High School","جانان خان لیسه","YES","YES",1784,"YES",1801,"OK","NO CHANGE",4086,3961,2445,1405,111,0,3956,2442,1400,111,3,-5,-0.00126230749810654,-3,-0.00122699386503067,-5,-0.00355871886120996,0,0,3,Inf
"06","Nangarhar","0602","BIHSOD","0602066","Daman Mosque","دامان جومات","YES","YES",1679,"YES",1594,"OK","NO CHANGE",3498,3342,2065,954,323,0,3339,2064,950,323,2,-3,-0.000897666068222621,-1,-0.000484261501210654,-4,-0.00419287211740042,0,0,2,Inf
"06","Nangarhar","0602","BIHSOD","0602067","Behsoud Agriculture Cooperative","بهسود زراعتی کوپراتیف","YES","YES",1244,"YES",1240,"OK","NO CHANGE",4200,3996,2216,1698,82,0,4563,2753,1695,112,3,567,0.141891891891892,537,0.242328519855596,-3,-0.00176678445229682,30,0.365853658536585,3,Inf
"06","Nangarhar","0602","BIHSOD","0602068","Nahid Shaheed School","ناهيدشهيد مکتب","YES","YES",2111,"YES",2236,"OK","NO CHANGE",5298,5103,3425,1656,22,0,5080,3406,1651,21,2,-23,-0.0045071526553008,-19,-0.00554744525547445,-5,-0.00301932367149758,-1,-0.0454545454545455,2,Inf
"06","Nangarhar","0602","BIHSOD","0602069","Zangoyee School","د زنګویی مکتب","YES","YES",672,"YES",672,"OK","NO CHANGE",1116,1074,661,379,34,0,1065,657,373,34,1,-9,-0.00837988826815642,-4,-0.00605143721633888,-6,-0.0158311345646438,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603070","Syah Sang Secondary School","مکتب متوسطه سيا سنګ","YES","YES",333,"YES",333,"OK","NO CHANGE",1800,1767,1129,592,46,0,1770,1132,592,46,0,3,0.00169779286926995,3,0.00265721877767936,0,0,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603071","Abu Baker Sedique Jame Mosque","ابوبکر صدیق جامع مسجد","YES","YES",420,"YES",420,"OK","NO CHANGE",1800,1672,1065,495,112,0,1671,1059,500,112,0,-1,-0.000598086124401914,-6,-0.00563380281690141,5,0.0101010101010101,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603072","Gandah Chashmah Mosque","جومات ګنده چشمه","YES","NO",0,"YES",168,"OK","NO CHANGE",1356,1328,562,715,51,0,1322,562,709,51,0,-6,-0.00451807228915663,0,0,-6,-0.00839160839160839,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603073","Koz Shiekh Mesri Clinic","کلینیک کوز شیخ مصری","YES","YES",1227,"YES",1227,"OK","NO CHANGE",3000,2920,1722,1130,68,0,2913,1718,1127,68,0,-7,-0.0023972602739726,-4,-0.00232288037166086,-3,-0.00265486725663717,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603074","Da Ghochako High School","د غوچکو لیسه","YES","YES",1163,"YES",1164,"OK","NO CHANGE",3000,2901,1726,1166,9,0,2891,1714,1168,9,0,-10,-0.00344708721130645,-12,-0.00695249130938586,2,0.00171526586620926,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603075","Lal Qasem Agha Secondary School","مکتب متوسط لعل قاسم اغا","YES","YES",339,"YES",851,"OK","NO CHANGE",2316,2255,1160,1068,27,0,2240,1146,1066,27,1,-15,-0.00665188470066519,-14,-0.0120689655172414,-2,-0.00187265917602996,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603076","Chaknoori Mosque","چکنوري جومات","YES","YES",623,"YES",621,"OK","NO CHANGE",1800,1739,1133,588,18,0,1727,1121,587,18,1,-12,-0.00690051753881541,-12,-0.0105913503971756,-1,-0.00170068027210884,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603077","Afghan Mena Secondry School","افغان مینه متوسطه","YES","YES",1277,"YES",1243,"OK","NO CHANGE",3600,3520,1734,1731,55,0,3491,1719,1717,55,0,-29,-0.00823863636363636,-15,-0.00865051903114187,-14,-0.00808781051415367,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603078","Directorate of the Mines Industries","د کانو صنايعو رياست","YES","YES",769,"YES",769,"OK","NO CHANGE",3000,2929,2308,582,39,0,2919,2299,580,39,1,-10,-0.00341413451689997,-9,-0.00389948006932409,-2,-0.00343642611683849,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603079","Bakhtan Clinic","کلینيک بختان","YES","YES",1011,"YES",1011,"OK","NO CHANGE",2400,2326,1144,1136,46,0,2320,1141,1133,46,0,-6,-0.00257953568357696,-3,-0.00262237762237762,-3,-0.00264084507042254,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603080","Reyasat Kanan","ریاست کانان","YES","YES",2790,"YES",2834,"OK","NO CHANGE",6660,6388,4838,1460,90,0,6383,4833,1459,90,1,-5,-0.000782717595491547,-5,-0.0010334849111203,-1,-0.000684931506849315,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603081","Charbagh School","چارباغ مکتب","YES","YES",2621,"YES",2668,"OK","NO CHANGE",6108,5930,3737,2165,28,0,5916,3728,2160,28,0,-14,-0.00236087689713322,-9,-0.00240834894300241,-5,-0.0023094688221709,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603082","Peer Said Hasan Gailani High School","پيرسيد حسن ګيلاني ليسه","YES","YES",1285,"YES",1285,"OK","NO CHANGE",3330,3211,2260,936,15,0,3205,2254,935,15,1,-6,-0.00186857676736219,-6,-0.00265486725663717,-1,-0.00106837606837607,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603083","Amarkhil School","امرخيل مکتب","YES","YES",1761,"YES",1702,"OK","NO CHANGE",4158,3944,2767,1074,103,0,3945,2767,1073,104,1,1,0.000253549695740365,0,0,-1,-0.000931098696461825,1,0.00970873786407767,1,Inf
"06","Nangarhar","0603","SURKHROD","0603084","Bibi Mariam School","بي بي مريم مکتب","YES","YES",1494,"YES",1494,"OK","NO CHANGE",3522,3381,2333,1033,15,0,3374,2325,1034,15,0,-7,-0.0020703933747412,-8,-0.00342906129447064,1,0.000968054211035818,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603085","Shaheed Mohammad Ashraf Girls High School","لیسه نسوان شهید محمد اشرف","YES","YES",1707,"YES",1648,"OK","NO CHANGE",3210,3144,1753,1369,22,0,3141,1748,1369,22,2,-3,-0.000954198473282443,-5,-0.00285225328009127,0,0,0,0,2,Inf
"06","Nangarhar","0603","SURKHROD","0603086","Qazi Fazel Mahmoud Primary School","مکتب ابتدائیه قاضی فضل محمود","YES","YES",1130,"YES",1130,"OK","NO CHANGE",2688,2623,1613,792,218,0,2609,1612,783,214,0,-14,-0.00533739992375143,-1,-0.000619962802231866,-9,-0.0113636363636364,-4,-0.018348623853211,0,NA
"06","Nangarhar","0603","SURKHROD","0603087","Faqrullah High School","لیسه فقرالله","YES","YES",1873,"YES",1871,"OK","NO CHANGE",4152,3978,3247,675,56,0,3972,3243,672,56,1,-6,-0.00150829562594268,-4,-0.00123190637511549,-3,-0.00444444444444444,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603088","Girls High School","لیسه اناث","YES","YES",939,"YES",941,"OK","NO CHANGE",2502,2392,1185,1125,82,0,2381,1175,1124,82,0,-11,-0.00459866220735786,-10,-0.00843881856540084,-1,-0.000888888888888889,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603089","Jame Mosque","سجد جامع","YES","YES",533,"YES",423,"OK","NO CHANGE",1074,1023,730,205,88,0,1022,731,203,88,0,-1,-0.000977517106549365,1,0.00136986301369863,-2,-0.00975609756097561,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603090","Nazaneen Jabarkhil Girls and Boys High School","لیسه نازنین جبارخیل اناث وذکور","YES","YES",1047,"YES",1052,"OK","NO CHANGE",3185,3062,2053,987,22,0,3062,2054,986,22,0,0,0,1,0.000487092060399416,-1,-0.00101317122593718,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603091","Hazrat Bilal Jame Mosque","مسجد جامع حضرت بلال","YES","YES",477,"YES",486,"OK","NO CHANGE",1134,1083,819,262,2,0,1082,816,263,2,1,-1,-0.000923361034164358,-3,-0.00366300366300366,1,0.00381679389312977,0,0,1,Inf
"06","Nangarhar","0603","SURKHROD","0603092","Shamspour Girls High School","لیسه نسوان شمسپور","YES","NO",0,"YES",255,"OK","NO CHANGE",1212,1114,897,213,4,0,1115,898,213,4,0,1,0.000897666068222621,1,0.00111482720178372,0,0,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603093","Sultan Pour Mosque","سلطان پور جومات","YES","YES",557,"YES",557,"OK","NO CHANGE",1686,1612,736,861,15,0,1608,731,862,15,0,-4,-0.00248138957816377,-5,-0.00679347826086957,1,0.00116144018583043,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603094","Abu Baker Sedique Jame Mosque","مسجد جامع ابوبکر صدیق","YES","YES",249,"YES",249,"OK","NO CHANGE",2400,2322,1624,590,108,0,2324,1628,588,108,0,2,0.000861326442721792,4,0.00246305418719212,-2,-0.00338983050847458,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603095","Koshkak Girls High School","لیسه نسوان کوشکک","YES","YES",522,"YES",522,"OK","NO CHANGE",1896,1824,1263,343,218,0,1815,1256,341,218,0,-9,-0.00493421052631579,-7,-0.00554235946159937,-2,-0.00583090379008746,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603096","Koz Fateh Abad School","کوز فتح آباد مکتب","YES","YES",515,"YES",480,"OK","NO CHANGE",1026,990,733,126,131,0,987,732,124,131,0,-3,-0.00303030303030303,-1,-0.00136425648021828,-2,-0.0158730158730159,0,0,0,NA
"06","Nangarhar","0603","SURKHROD","0603097","Bala Bagh High School","بالا باغ لیسه","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"06","Nangarhar","0603","SURKHROD","0603098","Fateh Abad School","فتح آباد مکتب","YES","YES",240,"YES",240,"OK","NO CHANGE",3600,3509,2293,1140,76,0,3496,2281,1140,75,0,-13,-0.00370475919065261,-12,-0.00523331879633668,0,0,-1,-0.0131578947368421,0,NA
"06","Nangarhar","0603","SURKHROD","0603099","Koz Kakrrak School","کوزککرک مکتب","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"06","Nangarhar","0603","SURKHROD","0603100","Private house","شخصي کور","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604101","Manno High School","ماڼو لیسه","YES","YES",36,"YES",69,"OK","NO CHANGE",1026,963,485,477,1,0,969,487,481,1,0,6,0.00623052959501558,2,0.00412371134020619,4,0.00838574423480084,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604102","Sangeenah School","سنګينه مکتب","YES","YES",130,"YES",130,"OK","NO CHANGE",2088,1995,1719,276,0,0,1999,1722,276,0,1,4,0.00200501253132832,3,0.00174520069808028,0,0,0,NA,1,Inf
"06","Nangarhar","0604","CHAPARHAR","0604103","Dago Girls High School","ډاګو نصوانو لیسه","YES","YES",42,"YES",42,"OK","NO CHANGE",1169,1117,578,539,0,0,1119,578,541,0,0,2,0.0017905102954342,0,0,2,0.00371057513914657,0,NA,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604104","Gratak School","ګراتک مکتب","YES","YES",106,"YES",106,"OK","NO CHANGE",1800,1725,1137,582,6,0,1007,580,424,2,1,-718,-0.416231884057971,-557,-0.489885664028144,-158,-0.271477663230241,-4,-0.666666666666667,1,Inf
"06","Nangarhar","0604","CHAPARHAR","0604105","Saparai Secondary School","څپری متوسطه","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1200,1155,575,579,1,0,1155,574,579,1,1,0,0,-1,-0.00173913043478261,0,0,0,0,1,Inf
"06","Nangarhar","0604","CHAPARHAR","0604106","Speen Jumat Mosque","سپين جومات","YES","NO",NA,"NO",NA,"OK","NO CHANGE",2331,2217,509,1707,1,0,2217,509,1707,1,0,0,0,0,0,0,0,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604107","Bando School","بانډو مکتب","YES","YES",64,"YES",54,"OK","NO CHANGE",1098,1047,574,472,1,0,1039,577,461,1,0,-8,-0.00764087870105062,3,0.00522648083623693,-11,-0.0233050847457627,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604108","Karez Jame Mosque","کاريز جامي جومات","YES","YES",175,"YES",222,"OK","NO CHANGE",1056,1007,580,425,2,0,1725,1137,582,6,0,718,0.713008937437934,557,0.960344827586207,157,0.369411764705882,4,2,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604109","Hafezano Kalai School","حافظانو کلی مکتب","YES","YES",273,"YES",703,"OK","NO CHANGE",1674,1600,1127,472,1,0,1596,1123,472,1,0,-4,-0.0025,-4,-0.00354924578527063,0,0,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604110","Kundi Bagh School","کنډي باغ مکتب","YES","YES",305,"YES",395,"OK","NO CHANGE",3576,3338,1662,1676,0,0,3293,1639,1654,0,0,-45,-0.0134811264230078,-23,-0.0138387484957882,-22,-0.013126491646778,0,NA,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604111","Secondary School","متوسطه مکتب","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1182,1100,549,550,1,0,1102,545,553,1,3,2,0.00181818181818182,-4,-0.00728597449908925,3,0.00545454545454545,0,0,3,Inf
"06","Nangarhar","0604","CHAPARHAR","0604112","Haji Malouk Mosque","حاجی ملوک جومات","YES","YES",239,"YES",239,"OK","NO CHANGE",726,690,494,175,21,0,688,493,174,21,0,-2,-0.00289855072463768,-1,-0.00202429149797571,-1,-0.00571428571428571,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604113","Mullah Sahib Mosque","ملا صاحب جومات","YES","YES",475,"YES",475,"OK","NO CHANGE",1116,1067,736,303,28,0,1066,737,301,28,0,-1,-0.000937207122774133,1,0.00135869565217391,-2,-0.0066006600660066,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604114","Tereli School","تر يلي مکتب","YES","YES",84,"YES",84,"OK","NO CHANGE",570,547,397,146,4,0,545,395,146,4,0,-2,-0.0036563071297989,-2,-0.00503778337531486,0,0,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604115","Ghulam Daag School","غلام ډاګ مکتب","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1800,1724,1129,573,22,0,1724,1127,573,22,2,0,0,-2,-0.00177147918511957,0,0,0,0,2,Inf
"06","Nangarhar","0604","CHAPARHAR","0604116","Lalma School","للمه مکتب","YES","YES",80,"YES",80,"OK","NO CHANGE",1800,1738,586,1143,9,0,1740,586,1145,9,0,2,0.00115074798619102,0,0,2,0.00174978127734033,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604117","Itefaq School","اتفاق مکتب","YES","YES",182,"YES",182,"OK","NO CHANGE",1296,1204,799,392,13,0,1200,798,389,13,0,-4,-0.00332225913621262,-1,-0.00125156445556946,-3,-0.0076530612244898,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604118"," Dawlat Zai Family Jame Mosque","جامع جومات دولت زيی فامیلی","YES","YES",466,"YES",466,"OK","NO CHANGE",2400,2329,1730,565,34,0,2322,1725,563,34,0,-7,-0.0030055817947617,-5,-0.00289017341040462,-2,-0.00353982300884956,0,0,0,NA
"06","Nangarhar","0604","CHAPARHAR","0604119"," Kochi Dawlat Abad Secondary School","کوچی دولت اباد متوسطه ۍونڅی","YES","YES",389,"YES",389,"OK","NO CHANGE",1800,1745,562,1154,29,0,1745,562,1153,29,1,0,0,0,0,-1,-0.000866551126516464,0,0,1,Inf
"06","Nangarhar","0604","CHAPARHAR","0604120"," Salozai School","څلوزي مکتب","YES","NO",NA,"NO",NA,"OK","NO CHANGE",2400,2231,1681,533,17,0,2225,1665,540,17,3,-6,-0.00268937696100403,-16,-0.00951814396192742,7,0.0131332082551595,0,0,3,Inf
"06","Nangarhar","0604","CHAPARHAR","0604121"," Paterai School","پټیری مکتب","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1800,1727,1130,565,32,0,1728,1131,565,32,0,1,0.000579038795599305,1,0.000884955752212389,0,0,0,0,0,NA
"06","Nangarhar","0605","KAMA","0605122"," Zakhil Mosque","زاخيل جومات","YES","YES",872,"YES",872,"OK","NO CHANGE",1800,1747,583,1163,1,0,1757,584,1170,1,2,10,0.00572409845449342,1,0.00171526586620926,7,0.0060189165950129,0,0,2,Inf
"06","Nangarhar","0605","KAMA","0605123"," Clinic","کلینیک","YES","YES",772,"YES",772,"OK","NO CHANGE",1800,1775,1770,0,5,0,1767,1762,0,5,0,-8,-0.00450704225352113,-8,-0.00451977401129944,0,NA,0,0,0,NA
"06","Nangarhar","0605","KAMA","0605124"," Qalla e Akhund High School","قلعه اخند لیسه","YES","YES",1265,"YES",1265,"OK","NO CHANGE",3000,2948,1776,1169,3,0,2937,1766,1168,3,0,-11,-0.00373134328358209,-10,-0.00563063063063063,-1,-0.000855431993156544,0,0,0,NA
"06","Nangarhar","0605","KAMA","0605125"," Darman School","درمان ښوونځی","YES","YES",746,"YES",746,"OK","NO CHANGE",1800,1751,1175,574,2,0,1765,1182,581,2,0,14,0.00799543118218161,7,0.00595744680851064,7,0.0121951219512195,0,0,0,NA
"06","Nangarhar","0605","KAMA","0605126"," Hazrat Omer Farouq Jame Mosque","حصرت عمر فارق جامع مدرسه","YES","YES",450,"YES",450,"OK","NO CHANGE",1200,1174,584,590,0,0,1176,586,590,0,0,2,0.00170357751277683,2,0.00342465753424658,0,0,0,NA,0,NA
