"results_date","results_status","election_type","province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","withdrawn","invalidated","past_winners","prelim_winner","votes"
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",148
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",1890
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",10
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",313
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",4
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0304","SAYDKHEL","سیدخیل","0304","SAYDKHEL","سیدخیل","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",48
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",27
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",27
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",627
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",2777
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",11
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",112
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0305","JABALUSARAJ","جبل السراج","0305","JABALUSARAJ","جبل السراج","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",18
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",13
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",485
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",2488
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",18
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",100
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",12
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0306","SALANG","سالنگ","0306","SALANG","سالنگ","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",15
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",1062
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",237
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",186
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","0307","GHORBAND (SIA GERD)","سیاه گرد غوربند","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",780
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",33
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",155
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0308","KOHESAFI","کوه صافی","0308","KOHESAFI","کوه صافی","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",26
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",41
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",636
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",1230
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",18
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",308
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",11
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",39
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",16
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0309","SURKH PARSA","سرخ پارسا","0309","SURKH PARSA","سرخ پارسا","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",52
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",23
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",12
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",4
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",4
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",587
2019-12-22,"PRELIMINARY","PRESIDENTIAL","03","PARWAN","0310","SHIKHALI","شیخ علی","0310","SHIKHALI","شیخ علی","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",571
